Match_ID,Year,Round,H/A?,H/A Win?,Points For,Points Against,Margin,"Team Won? (1=W, 0=L)",Team_against_ID,Kicks,Handballs,Disposals,Kick to HB Ratio,Marks,Tackles,Hitouts,Frees For,Frees Against,Goals Kicked,Goal Assists1,Behinds Kicked,Rushed Behinds,Scoring Shots,Conversion %,Disposals Per Goal,Disposals Per Scoring Shot,Clearances1,Clangers1,Rebound 50s1,Inside 50s,In50s Per Scoring Shot,In50s Per Goal,% In50s Score,% In50s Goal,Height,Weight,Age,Av Games,<50 Games,50-99 Games,100-149 Games,>150 Games,Contested Poss,Uncontested Poss,Effective Disposals,Disposal Efficiency,Clangers2,Contested Marks,Marks Inside 50,Clearances2,Rebound 50s2,1%ers,Bounces,Goals Assists2,Goal Assist %,Kicks (O),Handballs (O),Disposals (O),Kick to HB Ratio (O),Marks (O),Tackles(O),Hitouts(O),Frees For(O),Frees Against(O),Goals Kicked(O),Goal Assists1(O),Behinds Kicked(O),Rushed Behinds(O),Scoring Shots(O),Conversion %(O),Disposals Per Goal(O),Disposals Per Scoring Shot(O),Clearances1(O),Clangers1(O),Rebound 50s1(O),Inside 50s(O),In50s Per Scoring Shot(O),In50s Per Goal(O),% In50s Score(O),% In50s Goal(O),Height(O),Weight(O),Age(O),Av Games(O),<50 Games(O),50-99 Games(O),100-149 Games(O),>150 Games(O),Contested Poss(O),Uncontested Poss(O),Effective Disposals(O),Disposal Efficiency(O),Clangers2(O),Contested Marks(O),Marks Inside 50(O),Clearances2(O),Rebound 50s2(O),1%ers(O),Bounces(O),Goals Assists2(O),Goal Assist %(O)
5623,2013.0,9.0,0.0,1.0,68.0,116.0,-48.0,0.0,7.0,198.0,175.0,373.0,1.13,90.0,55.0,30.0,14.0,17.0,9.0,9.0,12.0,2.0,23.0,39.1,41.44,16.22,35.0,43.0,31.0,47.0,2.04,5.22,44.7,19.1,187.8,86.9,23.74,70.5,10.0,4.0,6.0,2.0,135.0,238.0,273.0,73.2,43.0,12.0,17.0,35.0,31.0,31.0,13.0,9.0,100.0,213.0,171.0,384.0,1.25,101.0,57.0,42.0,17.0,14.0,18.0,12.0,7.0,1.0,26.0,69.2,21.33,14.77,26.0,28.0,32.0,51.0,1.96,2.83,49.0,35.3,188.7,89.2,25.74,102.2,8.0,3.0,5.0,6.0,128.0,253.0,295.0,76.8,28.0,10.0,13.0,26.0,32.0,35.0,10.0,12.0,66.7
5635,2013.0,10.0,1.0,0.0,58.0,67.0,-9.0,0.0,18.0,198.0,143.0,341.0,1.38,65.0,97.0,38.0,17.0,18.0,8.0,5.0,10.0,0.0,18.0,44.4,42.62,18.94,43.0,43.0,27.0,51.0,2.83,6.38,35.3,15.7,187.1,86.1,23.58,68.5,11.0,3.0,6.0,2.0,154.0,194.0,220.0,64.5,43.0,5.0,15.0,43.0,27.0,64.0,6.0,5.0,62.5,206.0,176.0,382.0,1.17,53.0,90.0,62.0,19.0,17.0,10.0,7.0,5.0,2.0,17.0,58.8,38.2,22.47,51.0,45.0,38.0,44.0,2.59,4.4,34.1,22.7,187.1,86.7,24.8,70.5,13.0,4.0,1.0,4.0,186.0,198.0,244.0,63.9,45.0,4.0,4.0,51.0,38.0,58.0,1.0,7.0,70.0
5650,2013.0,12.0,1.0,1.0,125.0,50.0,75.0,1.0,9.0,224.0,226.0,450.0,0.99,99.0,53.0,43.0,12.0,15.0,19.0,13.0,8.0,3.0,30.0,63.3,23.68,15.0,43.0,46.0,30.0,67.0,2.23,3.53,40.3,28.4,187.5,87.0,24.0,76.4,9.0,5.0,6.0,2.0,144.0,302.0,336.0,74.7,46.0,8.0,9.0,43.0,30.0,45.0,12.0,13.0,68.4,207.0,172.0,379.0,1.2,91.0,67.0,38.0,15.0,12.0,6.0,6.0,11.0,3.0,20.0,30.0,63.17,18.95,39.0,42.0,45.0,41.0,2.05,6.83,41.5,14.6,186.4,84.4,20.74,25.4,20.0,2.0,0.0,0.0,137.0,244.0,264.0,69.7,42.0,9.0,4.0,39.0,45.0,37.0,18.0,6.0,100.0
5653,2013.0,13.0,0.0,0.0,72.0,54.0,18.0,1.0,16.0,225.0,139.0,364.0,1.62,66.0,98.0,46.0,22.0,18.0,10.0,6.0,11.0,1.0,22.0,45.5,36.4,16.55,40.0,60.0,31.0,52.0,2.36,5.2,40.4,19.2,187.5,86.8,24.8,78.5,10.0,4.0,5.0,3.0,176.0,178.0,209.0,57.4,60.0,6.0,13.0,40.0,31.0,49.0,5.0,6.0,60.0,193.0,137.0,330.0,1.41,44.0,100.0,51.0,18.0,22.0,8.0,5.0,4.0,2.0,14.0,57.1,41.25,23.57,48.0,63.0,36.0,43.0,3.07,5.38,27.9,18.6,186.1,88.4,26.33,117.4,5.0,7.0,5.0,5.0,163.0,148.0,180.0,54.5,63.0,3.0,3.0,48.0,36.0,48.0,2.0,5.0,62.5
5661,2013.0,14.0,0.0,0.0,86.0,51.0,35.0,1.0,4.0,235.0,184.0,419.0,1.28,102.0,70.0,30.0,18.0,13.0,13.0,10.0,8.0,0.0,21.0,61.9,32.23,19.95,39.0,40.0,29.0,54.0,2.57,4.15,38.9,24.1,187.8,87.4,24.8,83.4,9.0,4.0,6.0,3.0,147.0,270.0,292.0,69.7,40.0,10.0,6.0,39.0,29.0,42.0,10.0,10.0,76.9,209.0,195.0,404.0,1.07,98.0,73.0,28.0,13.0,18.0,7.0,6.0,6.0,3.0,16.0,43.8,57.71,25.25,27.0,49.0,36.0,38.0,2.38,5.43,34.2,18.4,184.8,88.0,25.24,100.3,9.0,3.0,1.0,9.0,134.0,271.0,291.0,72.0,49.0,5.0,15.0,27.0,36.0,42.0,10.0,6.0,85.7
5675,2013.0,15.0,1.0,0.0,88.0,118.0,-30.0,0.0,5.0,195.0,151.0,346.0,1.29,77.0,63.0,48.0,13.0,16.0,12.0,9.0,14.0,2.0,28.0,42.9,28.83,12.36,43.0,45.0,31.0,61.0,2.18,5.08,42.6,19.7,188.1,87.6,23.8,78.2,9.0,5.0,6.0,2.0,140.0,208.0,242.0,69.9,45.0,8.0,9.0,43.0,31.0,50.0,9.0,9.0,75.0,258.0,161.0,419.0,1.6,135.0,69.0,38.0,17.0,13.0,18.0,13.0,8.0,2.0,28.0,64.3,23.28,14.96,38.0,40.0,42.0,54.0,1.93,3.0,48.1,33.3,189.4,88.6,24.91,93.1,6.0,10.0,2.0,4.0,141.0,273.0,314.0,74.9,40.0,14.0,17.0,38.0,42.0,41.0,5.0,13.0,72.2
5677,2013.0,16.0,0.0,1.0,79.0,124.0,-45.0,0.0,10.0,169.0,194.0,363.0,0.87,64.0,59.0,32.0,23.0,23.0,12.0,10.0,6.0,1.0,19.0,63.2,30.25,19.11,31.0,55.0,33.0,46.0,2.42,3.83,39.1,26.1,187.7,87.4,23.91,77.5,9.0,6.0,5.0,2.0,148.0,218.0,252.0,69.4,55.0,9.0,12.0,31.0,33.0,42.0,5.0,10.0,83.3,216.0,144.0,360.0,1.5,88.0,77.0,47.0,23.0,23.0,19.0,13.0,9.0,1.0,29.0,65.5,18.95,12.41,43.0,39.0,31.0,56.0,1.93,2.95,50.0,33.9,186.4,87.5,26.0,111.5,7.0,5.0,2.0,8.0,129.0,219.0,262.0,72.8,39.0,10.0,20.0,43.0,31.0,30.0,3.0,13.0,68.4
5687,2013.0,17.0,1.0,1.0,97.0,92.0,5.0,1.0,15.0,179.0,119.0,298.0,1.5,85.0,62.0,46.0,15.0,18.0,14.0,10.0,12.0,1.0,27.0,51.9,21.29,11.04,36.0,45.0,30.0,45.0,1.67,3.21,57.8,31.1,187.7,87.0,23.24,63.8,11.0,5.0,5.0,1.0,109.0,190.0,210.0,70.5,45.0,8.0,16.0,36.0,30.0,43.0,12.0,10.0,71.4,203.0,147.0,350.0,1.38,84.0,64.0,48.0,17.0,14.0,13.0,7.0,12.0,2.0,27.0,48.1,26.92,12.96,46.0,43.0,27.0,49.0,1.81,3.77,51.0,26.5,187.4,86.2,25.49,102.5,9.0,4.0,2.0,7.0,131.0,214.0,247.0,70.6,43.0,10.0,12.0,46.0,27.0,32.0,20.0,7.0,53.8
5700,2013.0,18.0,0.0,0.0,71.0,62.0,9.0,1.0,2.0,208.0,173.0,381.0,1.2,77.0,74.0,31.0,22.0,10.0,9.0,4.0,14.0,3.0,26.0,34.6,42.33,14.65,40.0,42.0,31.0,58.0,2.23,6.44,39.7,15.5,188.1,87.5,24.16,84.1,9.0,5.0,5.0,3.0,158.0,222.0,258.0,67.7,42.0,10.0,12.0,40.0,31.0,40.0,15.0,4.0,44.4,194.0,149.0,343.0,1.3,83.0,59.0,44.0,11.0,22.0,9.0,6.0,8.0,0.0,17.0,52.9,38.11,20.18,33.0,54.0,41.0,43.0,2.53,4.78,39.5,20.9,187.3,87.6,24.8,92.7,9.0,4.0,3.0,6.0,132.0,209.0,245.0,71.4,54.0,13.0,9.0,33.0,41.0,34.0,19.0,6.0,66.7
5710,2013.0,19.0,1.0,1.0,107.0,103.0,4.0,1.0,1.0,189.0,150.0,339.0,1.26,70.0,72.0,45.0,13.0,18.0,17.0,10.0,2.0,3.0,22.0,77.3,19.94,15.41,44.0,47.0,29.0,50.0,2.27,2.94,38.0,34.0,188.1,87.5,24.16,85.1,9.0,5.0,5.0,3.0,138.0,197.0,237.0,69.9,47.0,7.0,13.0,44.0,29.0,39.0,15.0,10.0,58.8,220.0,134.0,354.0,1.64,90.0,64.0,52.0,18.0,13.0,15.0,12.0,13.0,0.0,28.0,53.6,23.6,12.64,42.0,41.0,32.0,50.0,1.79,3.33,56.0,30.0,186.3,87.1,23.91,74.4,8.0,7.0,4.0,3.0,152.0,199.0,241.0,68.1,41.0,5.0,11.0,42.0,32.0,36.0,26.0,12.0,80.0
5714,2013.0,20.0,1.0,0.0,104.0,129.0,-25.0,0.0,7.0,197.0,163.0,360.0,1.21,95.0,65.0,64.0,17.0,20.0,16.0,12.0,7.0,1.0,24.0,66.7,22.5,15.0,43.0,45.0,28.0,47.0,1.96,2.94,48.9,34.0,188.2,87.3,24.0,82.8,10.0,4.0,5.0,3.0,139.0,220.0,257.0,71.4,45.0,11.0,14.0,43.0,28.0,28.0,7.0,12.0,75.0,211.0,153.0,364.0,1.38,117.0,72.0,28.0,20.0,17.0,20.0,17.0,7.0,2.0,29.0,69.0,18.2,12.55,30.0,42.0,31.0,49.0,1.69,2.45,55.1,40.8,187.9,88.5,26.24,122.2,6.0,3.0,5.0,8.0,125.0,241.0,277.0,76.1,42.0,11.0,11.0,30.0,31.0,29.0,16.0,17.0,85.0
5723,2013.0,21.0,0.0,0.0,113.0,96.0,17.0,1.0,8.0,218.0,173.0,391.0,1.26,107.0,54.0,45.0,19.0,17.0,16.0,14.0,14.0,3.0,33.0,48.5,24.44,11.85,37.0,38.0,30.0,60.0,1.82,3.75,50.0,26.7,188.5,87.3,23.74,76.4,11.0,4.0,5.0,2.0,127.0,264.0,293.0,74.9,38.0,10.0,19.0,37.0,30.0,19.0,13.0,14.0,87.5,168.0,117.0,285.0,1.44,72.0,75.0,26.0,17.0,19.0,14.0,11.0,12.0,0.0,26.0,53.8,20.36,10.96,36.0,42.0,34.0,45.0,1.73,3.21,57.8,31.1,187.8,86.7,22.49,50.0,15.0,4.0,2.0,1.0,117.0,168.0,208.0,73.0,42.0,11.0,17.0,36.0,34.0,36.0,12.0,11.0,78.6
5734,2013.0,22.0,1.0,0.0,60.0,134.0,-74.0,0.0,6.0,188.0,165.0,353.0,1.14,78.0,88.0,47.0,22.0,20.0,9.0,6.0,4.0,2.0,15.0,60.0,39.22,23.53,47.0,53.0,21.0,42.0,2.8,4.67,31.0,21.4,187.1,85.9,23.41,74.0,12.0,3.0,5.0,2.0,141.0,216.0,240.0,68.0,53.0,6.0,7.0,47.0,21.0,42.0,9.0,6.0,66.7,217.0,171.0,388.0,1.27,88.0,61.0,42.0,20.0,22.0,21.0,11.0,7.0,1.0,29.0,72.4,18.48,13.38,35.0,43.0,33.0,45.0,1.55,2.14,62.2,46.7,187.1,87.2,25.16,93.7,6.0,7.0,4.0,5.0,149.0,241.0,291.0,75.0,43.0,5.0,9.0,35.0,33.0,49.0,18.0,11.0,52.4
5747,2013.0,23.0,0.0,1.0,103.0,104.0,-1.0,0.0,3.0,205.0,160.0,365.0,1.28,109.0,55.0,36.0,13.0,17.0,15.0,13.0,9.0,4.0,28.0,53.6,24.33,13.04,27.0,45.0,32.0,47.0,1.68,3.13,51.1,31.9,189.0,87.8,24.0,82.2,11.0,3.0,5.0,3.0,115.0,249.0,269.0,73.7,45.0,5.0,21.0,27.0,32.0,29.0,20.0,13.0,86.7,189.0,87.0,276.0,2.17,67.0,58.0,47.0,18.0,13.0,15.0,13.0,11.0,3.0,29.0,51.7,18.4,9.52,44.0,35.0,23.0,51.0,1.76,3.4,51.0,29.4,187.5,87.8,25.8,90.3,7.0,6.0,3.0,6.0,129.0,142.0,186.0,67.4,35.0,8.0,15.0,44.0,23.0,35.0,18.0,13.0,86.7
5750,2013.0,25.0,1.0,1.0,87.0,63.0,24.0,1.0,4.0,218.0,134.0,352.0,1.63,116.0,56.0,37.0,18.0,19.0,12.0,7.0,11.0,4.0,27.0,44.4,29.33,13.04,35.0,45.0,47.0,43.0,1.59,3.58,53.5,27.9,188.0,87.2,24.24,91.6,9.0,4.0,6.0,3.0,119.0,226.0,261.0,74.1,45.0,18.0,17.0,35.0,47.0,46.0,4.0,7.0,58.3,194.0,122.0,316.0,1.59,81.0,81.0,26.0,19.0,18.0,9.0,8.0,7.0,2.0,18.0,50.0,35.11,17.56,39.0,48.0,25.0,58.0,3.22,6.44,27.6,15.5,187.2,89.7,25.8,106.1,7.0,5.0,2.0,8.0,125.0,192.0,230.0,72.8,48.0,11.0,16.0,39.0,25.0,42.0,9.0,8.0,88.9
5752,2013.0,26.0,1.0,0.0,80.0,96.0,-16.0,0.0,7.0,185.0,156.0,341.0,1.19,85.0,60.0,35.0,14.0,22.0,12.0,6.0,7.0,1.0,20.0,60.0,28.42,17.05,32.0,54.0,45.0,39.0,1.95,3.25,48.7,30.8,188.0,87.2,24.24,92.6,9.0,4.0,6.0,3.0,128.0,209.0,249.0,73.0,54.0,7.0,10.0,32.0,45.0,39.0,10.0,6.0,50.0,197.0,171.0,368.0,1.15,87.0,68.0,32.0,22.0,14.0,13.0,10.0,13.0,5.0,31.0,41.9,28.31,11.87,31.0,41.0,23.0,65.0,2.1,5.0,40.0,20.0,187.6,89.2,26.91,135.3,3.0,5.0,4.0,10.0,142.0,235.0,267.0,72.6,41.0,10.0,13.0,31.0,23.0,52.0,14.0,10.0,76.9
5760,2014.0,1.0,1.0,1.0,120.0,87.0,33.0,1.0,3.0,221.0,141.0,362.0,1.57,108.0,73.0,34.0,14.0,20.0,18.0,9.0,10.0,2.0,30.0,60.0,20.11,12.07,42.0,47.0,23.0,47.0,1.57,2.61,59.6,38.3,188.2,87.4,24.24,84.3,10.0,4.0,5.0,3.0,143.0,220.0,261.0,72.1,47.0,15.0,14.0,42.0,23.0,44.0,8.0,9.0,50.0,170.0,140.0,310.0,1.21,62.0,57.0,45.0,20.0,14.0,12.0,8.0,11.0,4.0,27.0,44.4,25.83,11.48,42.0,41.0,25.0,43.0,1.59,3.58,53.5,27.9,188.3,88.6,25.33,95.1,5.0,8.0,3.0,6.0,141.0,167.0,206.0,66.5,41.0,10.0,15.0,42.0,25.0,69.0,14.0,8.0,66.7
5769,2014.0,2.0,0.0,0.0,127.0,73.0,54.0,1.0,1.0,230.0,139.0,369.0,1.65,90.0,70.0,32.0,17.0,24.0,19.0,11.0,11.0,2.0,32.0,59.4,19.42,11.53,32.0,46.0,41.0,52.0,1.62,2.74,57.7,36.5,188.2,87.7,24.66,91.3,9.0,4.0,6.0,3.0,154.0,215.0,265.0,71.8,46.0,8.0,14.0,32.0,41.0,60.0,29.0,11.0,57.9,207.0,155.0,362.0,1.34,94.0,67.0,38.0,24.0,17.0,11.0,8.0,5.0,2.0,18.0,61.1,32.91,20.11,35.0,45.0,30.0,56.0,3.11,5.09,28.6,19.6,185.8,87.9,25.24,87.3,8.0,6.0,4.0,4.0,128.0,226.0,266.0,73.5,45.0,7.0,11.0,35.0,30.0,50.0,17.0,8.0,72.7
5782,2014.0,3.0,1.0,0.0,90.0,97.0,-7.0,0.0,12.0,196.0,167.0,363.0,1.17,76.0,71.0,40.0,15.0,17.0,13.0,9.0,11.0,1.0,25.0,52.0,27.92,14.52,35.0,36.0,34.0,57.0,2.28,4.38,42.1,22.8,188.2,87.7,24.66,92.3,9.0,4.0,6.0,3.0,135.0,224.0,264.0,72.7,36.0,5.0,12.0,35.0,34.0,51.0,11.0,9.0,69.2,228.0,191.0,419.0,1.19,108.0,83.0,42.0,17.0,15.0,14.0,9.0,12.0,1.0,27.0,51.9,29.93,15.52,50.0,44.0,40.0,51.0,1.89,3.64,51.0,27.5,187.2,87.0,25.58,99.7,7.0,7.0,4.0,4.0,143.0,276.0,311.0,74.2,44.0,9.0,8.0,50.0,40.0,44.0,13.0,9.0,64.3
5786,2014.0,4.0,0.0,0.0,159.0,46.0,113.0,1.0,2.0,243.0,204.0,447.0,1.19,127.0,74.0,45.0,21.0,20.0,24.0,22.0,12.0,3.0,39.0,61.5,18.62,11.46,35.0,53.0,20.0,63.0,1.62,2.62,57.1,38.1,187.9,87.2,24.41,85.0,10.0,4.0,6.0,2.0,148.0,295.0,339.0,75.8,53.0,17.0,28.0,35.0,20.0,46.0,11.0,22.0,91.7,171.0,162.0,333.0,1.06,82.0,73.0,31.0,20.0,21.0,7.0,5.0,4.0,0.0,11.0,63.6,47.57,30.27,32.0,49.0,37.0,28.0,2.55,4.0,39.3,25.0,188.3,87.0,23.66,65.0,13.0,4.0,1.0,4.0,104.0,226.0,244.0,73.3,49.0,1.0,4.0,32.0,37.0,43.0,3.0,5.0,71.4
5796,2014.0,5.0,1.0,1.0,70.0,56.0,14.0,1.0,17.0,227.0,141.0,368.0,1.61,104.0,75.0,33.0,14.0,19.0,10.0,7.0,8.0,2.0,20.0,50.0,36.8,18.4,34.0,53.0,30.0,63.0,3.15,6.3,28.6,15.9,187.4,86.9,24.41,87.2,10.0,4.0,6.0,2.0,143.0,221.0,270.0,73.4,53.0,13.0,8.0,34.0,30.0,66.0,19.0,7.0,70.0,198.0,182.0,380.0,1.09,73.0,77.0,37.0,19.0,14.0,7.0,4.0,12.0,2.0,21.0,33.3,54.29,18.1,39.0,46.0,45.0,41.0,1.95,5.86,46.3,17.1,188.1,87.2,24.91,98.4,5.0,7.0,7.0,3.0,150.0,234.0,266.0,70.0,46.0,7.0,3.0,39.0,45.0,59.0,9.0,4.0,57.1
5810,2014.0,6.0,0.0,0.0,107.0,67.0,40.0,1.0,7.0,217.0,173.0,390.0,1.25,100.0,52.0,48.0,16.0,13.0,16.0,8.0,10.0,1.0,27.0,59.3,24.38,14.44,42.0,48.0,35.0,49.0,1.81,3.06,53.1,32.7,187.4,86.9,24.41,86.9,10.0,4.0,6.0,2.0,139.0,244.0,280.0,71.8,48.0,6.0,17.0,42.0,35.0,45.0,9.0,8.0,50.0,190.0,139.0,329.0,1.37,89.0,72.0,31.0,13.0,16.0,9.0,6.0,11.0,2.0,22.0,40.9,36.56,14.95,32.0,46.0,29.0,49.0,2.23,5.44,40.8,18.4,188.5,87.7,26.0,109.0,8.0,2.0,5.0,7.0,127.0,208.0,238.0,72.3,46.0,16.0,15.0,32.0,29.0,43.0,1.0,6.0,66.7
5813,2014.0,7.0,1.0,1.0,132.0,97.0,35.0,1.0,9.0,207.0,164.0,371.0,1.26,69.0,69.0,38.0,19.0,9.0,20.0,15.0,10.0,2.0,32.0,62.5,18.55,11.59,48.0,43.0,21.0,71.0,2.22,3.55,42.3,28.2,187.6,87.0,24.58,89.6,9.0,5.0,5.0,3.0,147.0,220.0,266.0,71.7,43.0,8.0,11.0,48.0,21.0,39.0,6.0,15.0,75.0,215.0,158.0,373.0,1.36,105.0,70.0,49.0,9.0,19.0,15.0,6.0,6.0,1.0,22.0,68.2,24.87,16.95,41.0,50.0,49.0,39.0,1.77,2.6,53.8,38.5,185.9,83.4,21.91,44.1,18.0,2.0,1.0,1.0,126.0,244.0,270.0,72.4,50.0,6.0,12.0,41.0,49.0,53.0,9.0,6.0,40.0
5821,2014.0,8.0,0.0,0.0,94.0,76.0,18.0,1.0,6.0,199.0,177.0,376.0,1.12,78.0,75.0,35.0,17.0,11.0,13.0,11.0,12.0,4.0,29.0,44.8,28.92,12.97,42.0,40.0,21.0,54.0,1.86,4.15,46.3,24.1,187.1,86.6,24.74,96.2,7.0,6.0,5.0,4.0,148.0,224.0,257.0,68.4,40.0,13.0,16.0,42.0,21.0,68.0,13.0,11.0,84.6,204.0,175.0,379.0,1.17,92.0,73.0,51.0,11.0,17.0,11.0,7.0,9.0,1.0,21.0,52.4,34.45,18.05,41.0,44.0,36.0,37.0,1.76,3.36,54.1,29.7,187.3,88.0,26.16,109.6,5.0,7.0,4.0,6.0,146.0,230.0,277.0,73.1,44.0,18.0,11.0,41.0,36.0,44.0,0.0,7.0,63.6
5835,2014.0,10.0,0.0,0.0,100.0,86.0,14.0,1.0,10.0,195.0,156.0,351.0,1.25,84.0,62.0,47.0,12.0,19.0,15.0,11.0,8.0,2.0,25.0,60.0,23.4,14.04,41.0,53.0,36.0,47.0,1.88,3.13,48.9,31.9,187.1,86.5,24.74,96.4,7.0,6.0,5.0,4.0,143.0,199.0,240.0,68.4,53.0,13.0,8.0,41.0,36.0,53.0,8.0,11.0,73.3,220.0,198.0,418.0,1.11,85.0,74.0,39.0,19.0,12.0,13.0,7.0,7.0,1.0,21.0,61.9,32.15,19.9,45.0,43.0,27.0,55.0,2.62,4.23,36.4,23.6,187.1,86.0,25.16,93.5,7.0,9.0,0.0,6.0,158.0,262.0,308.0,73.7,43.0,10.0,10.0,45.0,27.0,44.0,6.0,7.0,53.8
5840,2014.0,11.0,1.0,1.0,95.0,75.0,20.0,1.0,11.0,204.0,160.0,364.0,1.27,102.0,55.0,35.0,14.0,16.0,14.0,11.0,7.0,4.0,25.0,56.0,26.0,14.56,37.0,44.0,26.0,60.0,2.4,4.29,35.0,23.3,187.0,86.5,24.16,81.7,9.0,5.0,6.0,2.0,112.0,245.0,279.0,76.6,44.0,7.0,8.0,37.0,26.0,43.0,30.0,11.0,78.6,229.0,192.0,421.0,1.19,106.0,41.0,38.0,16.0,14.0,11.0,9.0,8.0,1.0,20.0,55.0,38.27,21.05,34.0,43.0,39.0,43.0,2.15,3.91,44.2,25.6,188.1,87.0,24.58,72.4,11.0,4.0,5.0,2.0,127.0,291.0,342.0,81.2,43.0,9.0,8.0,34.0,39.0,39.0,5.0,9.0,81.8
5849,2014.0,12.0,0.0,0.0,129.0,59.0,70.0,1.0,15.0,251.0,170.0,421.0,1.48,135.0,69.0,55.0,21.0,13.0,19.0,11.0,13.0,2.0,34.0,55.9,22.16,12.38,37.0,41.0,24.0,62.0,1.82,3.26,51.6,30.6,187.1,86.4,24.24,80.5,10.0,5.0,4.0,3.0,131.0,287.0,312.0,74.1,41.0,15.0,18.0,37.0,24.0,46.0,17.0,11.0,57.9,159.0,156.0,315.0,1.02,48.0,67.0,26.0,13.0,20.0,9.0,4.0,4.0,1.0,14.0,64.3,35.0,22.5,30.0,56.0,36.0,34.0,2.43,3.78,38.2,26.5,187.5,85.5,24.66,75.1,15.0,1.0,1.0,5.0,129.0,179.0,206.0,65.4,56.0,10.0,5.0,30.0,36.0,38.0,6.0,4.0,44.4
5858,2014.0,13.0,1.0,0.0,94.0,98.0,-4.0,0.0,16.0,204.0,220.0,424.0,0.93,77.0,81.0,52.0,14.0,17.0,13.0,11.0,12.0,4.0,29.0,44.8,32.62,14.62,51.0,52.0,35.0,62.0,2.14,4.77,40.3,21.0,187.1,86.7,24.91,99.8,7.0,5.0,6.0,4.0,165.0,260.0,296.0,69.8,52.0,14.0,16.0,51.0,35.0,45.0,8.0,11.0,84.6,196.0,173.0,369.0,1.13,66.0,81.0,29.0,17.0,14.0,14.0,7.0,10.0,4.0,28.0,50.0,26.36,13.18,33.0,48.0,45.0,55.0,1.96,3.93,43.6,25.5,186.5,87.6,25.91,113.4,7.0,3.0,4.0,8.0,139.0,227.0,255.0,69.1,48.0,6.0,5.0,33.0,45.0,64.0,10.0,7.0,50.0
5866,2014.0,14.0,0.0,0.0,128.0,56.0,72.0,1.0,18.0,217.0,209.0,426.0,1.04,100.0,89.0,49.0,14.0,16.0,19.0,17.0,11.0,3.0,33.0,57.6,22.42,12.91,46.0,43.0,29.0,65.0,1.97,3.42,46.2,29.2,187.1,86.7,24.8,93.0,8.0,4.0,7.0,3.0,154.0,277.0,310.0,72.8,43.0,13.0,25.0,46.0,29.0,54.0,18.0,17.0,89.5,170.0,188.0,358.0,0.9,61.0,70.0,30.0,16.0,14.0,8.0,4.0,7.0,1.0,16.0,50.0,44.75,22.38,33.0,50.0,39.0,40.0,2.5,5.0,37.5,20.0,187.2,86.5,25.33,99.8,6.0,8.0,2.0,6.0,139.0,209.0,257.0,71.8,50.0,10.0,6.0,33.0,39.0,49.0,11.0,4.0,50.0
5881,2014.0,15.0,1.0,0.0,76.0,99.0,-23.0,0.0,1.0,192.0,147.0,339.0,1.31,74.0,91.0,49.0,11.0,24.0,10.0,7.0,11.0,5.0,26.0,38.5,33.9,13.04,44.0,48.0,37.0,56.0,2.15,5.6,37.5,17.9,186.8,86.5,24.49,91.6,8.0,5.0,6.0,3.0,133.0,202.0,239.0,70.5,48.0,9.0,10.0,44.0,37.0,63.0,20.0,7.0,70.0,220.0,145.0,365.0,1.52,68.0,66.0,43.0,24.0,11.0,14.0,10.0,10.0,5.0,29.0,48.3,26.07,12.59,44.0,44.0,38.0,59.0,2.03,4.21,40.7,23.7,186.1,88.5,25.49,88.5,7.0,9.0,3.0,3.0,163.0,201.0,240.0,65.8,44.0,8.0,6.0,44.0,38.0,51.0,8.0,10.0,71.4
5888,2014.0,16.0,0.0,1.0,60.0,62.0,-2.0,0.0,5.0,202.0,172.0,374.0,1.17,68.0,62.0,44.0,17.0,16.0,7.0,3.0,11.0,7.0,25.0,28.0,53.43,14.96,42.0,45.0,33.0,54.0,2.16,7.71,33.3,13.0,186.8,85.9,24.66,95.3,9.0,4.0,5.0,4.0,160.0,214.0,246.0,65.8,45.0,6.0,6.0,42.0,33.0,62.0,6.0,3.0,42.9,212.0,110.0,322.0,1.93,78.0,96.0,33.0,16.0,17.0,8.0,5.0,11.0,3.0,22.0,36.4,40.25,14.64,36.0,42.0,37.0,50.0,2.27,6.25,38.0,16.0,188.0,87.0,25.8,96.3,6.0,8.0,4.0,4.0,143.0,172.0,207.0,64.3,42.0,6.0,7.0,36.0,37.0,52.0,1.0,5.0,62.5
5898,2014.0,17.0,1.0,0.0,106.0,126.0,-20.0,0.0,14.0,177.0,178.0,355.0,0.99,86.0,70.0,41.0,16.0,17.0,16.0,12.0,8.0,2.0,26.0,61.5,22.19,13.65,41.0,46.0,34.0,50.0,1.92,3.12,48.0,32.0,186.3,85.5,24.33,83.1,9.0,5.0,5.0,3.0,126.0,224.0,260.0,73.2,46.0,7.0,13.0,41.0,34.0,46.0,18.0,12.0,75.0,209.0,135.0,344.0,1.55,66.0,78.0,49.0,17.0,16.0,19.0,13.0,11.0,1.0,31.0,61.3,18.11,11.1,50.0,41.0,33.0,60.0,1.94,3.16,50.0,31.7,187.3,87.5,25.16,103.0,5.0,5.0,7.0,5.0,159.0,181.0,249.0,72.4,41.0,13.0,17.0,50.0,33.0,48.0,9.0,13.0,68.4
