Match_ID,Year,Round,H/A?,H/A Win?,Points For,Points Against,Margin,"Team Won? (1=W, 0=L)",Team_against_ID,Kicks,Handballs,Disposals,Kick to HB Ratio,Marks,Tackles,Hitouts,Frees For,Frees Against,Goals Kicked,Goal Assists1,Behinds Kicked,Rushed Behinds,Scoring Shots,Conversion %,Disposals Per Goal,Disposals Per Scoring Shot,Clearances1,Clangers1,Rebound 50s1,Inside 50s,In50s Per Scoring Shot,In50s Per Goal,% In50s Score,% In50s Goal,Height,Weight,Age,Av Games,<50 Games,50-99 Games,100-149 Games,>150 Games,Contested Poss,Uncontested Poss,Effective Disposals,Disposal Efficiency,Clangers2,Contested Marks,Marks Inside 50,Clearances2,Rebound 50s2,1%ers,Bounces,Goals Assists2,Goal Assist %,Kicks (O),Handballs (O),Disposals (O),Kick to HB Ratio (O),Marks (O),Tackles(O),Hitouts(O),Frees For(O),Frees Against(O),Goals Kicked(O),Goal Assists1(O),Behinds Kicked(O),Rushed Behinds(O),Scoring Shots(O),Conversion %(O),Disposals Per Goal(O),Disposals Per Scoring Shot(O),Clearances1(O),Clangers1(O),Rebound 50s1(O),Inside 50s(O),In50s Per Scoring Shot(O),In50s Per Goal(O),% In50s Score(O),% In50s Goal(O),Height(O),Weight(O),Age(O),Av Games(O),<50 Games(O),50-99 Games(O),100-149 Games(O),>150 Games(O),Contested Poss(O),Uncontested Poss(O),Effective Disposals(O),Disposal Efficiency(O),Clangers2(O),Contested Marks(O),Marks Inside 50(O),Clearances2(O),Rebound 50s2(O),1%ers(O),Bounces(O),Goals Assists2(O),Goal Assist %(O)
5575,2013.0,3.0,0.0,1.0,90.0,145.0,-55.0,0.0,10.0,207.0,159.0,366.0,1.3,66.0,74.0,37.0,13.0,22.0,13.0,9.0,12.0,0.0,25.0,52.0,28.15,14.64,43.0,53.0,36.0,51.0,2.04,3.92,49.0,25.5,186.6,90.0,25.66,108.3,5.0,6.0,2.0,9.0,167.0,190.0,245.0,66.9,53.0,13.0,11.0,43.0,36.0,63.0,3.0,9.0,69.2,224.0,148.0,372.0,1.51,67.0,75.0,43.0,22.0,13.0,22.0,12.0,10.0,3.0,35.0,62.9,16.91,10.63,50.0,40.0,34.0,59.0,1.69,2.68,54.2,37.3,187.0,87.9,25.33,106.7,8.0,3.0,2.0,9.0,173.0,196.0,248.0,66.7,40.0,8.0,11.0,50.0,34.0,69.0,5.0,12.0,54.5
5579,2013.0,4.0,1.0,1.0,113.0,79.0,34.0,1.0,14.0,234.0,115.0,349.0,2.03,127.0,48.0,26.0,18.0,17.0,16.0,12.0,14.0,3.0,33.0,48.5,21.81,10.58,34.0,38.0,34.0,55.0,1.67,3.44,54.5,29.1,185.8,89.6,25.16,96.3,7.0,5.0,2.0,8.0,131.0,215.0,260.0,74.5,38.0,18.0,21.0,34.0,34.0,26.0,14.0,12.0,75.0,187.0,148.0,335.0,1.26,70.0,33.0,36.0,17.0,18.0,11.0,7.0,11.0,2.0,24.0,45.8,30.45,13.96,31.0,51.0,35.0,47.0,1.96,4.27,46.8,23.4,188.1,88.4,25.16,93.8,4.0,10.0,5.0,3.0,122.0,201.0,235.0,70.1,51.0,7.0,13.0,31.0,35.0,46.0,14.0,7.0,63.6
5586,2013.0,5.0,1.0,0.0,75.0,121.0,-46.0,0.0,5.0,209.0,156.0,365.0,1.34,99.0,50.0,21.0,14.0,17.0,10.0,8.0,13.0,2.0,25.0,40.0,36.5,14.6,30.0,49.0,31.0,47.0,1.88,4.7,48.9,21.3,186.6,90.1,25.41,101.5,6.0,6.0,2.0,8.0,133.0,233.0,268.0,73.4,49.0,11.0,13.0,30.0,31.0,45.0,31.0,8.0,80.0,215.0,138.0,353.0,1.56,99.0,56.0,50.0,17.0,14.0,18.0,14.0,12.0,1.0,31.0,58.1,19.61,11.39,32.0,37.0,31.0,52.0,1.68,2.89,57.7,34.6,188.6,89.3,25.8,76.7,9.0,8.0,1.0,4.0,129.0,223.0,264.0,74.8,37.0,13.0,14.0,32.0,31.0,36.0,8.0,14.0,77.8
5595,2013.0,6.0,0.0,0.0,103.0,77.0,26.0,1.0,15.0,229.0,134.0,363.0,1.71,132.0,59.0,35.0,24.0,21.0,15.0,10.0,11.0,2.0,28.0,53.6,24.2,12.96,32.0,48.0,32.0,48.0,1.71,3.2,54.2,31.2,186.4,90.5,25.16,97.6,7.0,6.0,1.0,8.0,117.0,242.0,280.0,77.1,48.0,13.0,14.0,32.0,32.0,27.0,22.0,10.0,66.7,182.0,108.0,290.0,1.69,91.0,40.0,39.0,21.0,24.0,11.0,10.0,9.0,2.0,22.0,50.0,26.36,13.18,31.0,48.0,32.0,45.0,2.05,4.09,44.4,24.4,187.1,86.3,25.8,97.9,9.0,4.0,3.0,6.0,115.0,173.0,198.0,68.3,48.0,12.0,10.0,31.0,32.0,30.0,23.0,10.0,90.9
5608,2013.0,7.0,1.0,0.0,73.0,100.0,-27.0,0.0,6.0,225.0,145.0,370.0,1.55,117.0,61.0,38.0,17.0,17.0,10.0,7.0,9.0,4.0,23.0,43.5,37.0,16.09,36.0,54.0,28.0,47.0,2.04,4.7,40.4,21.3,185.3,89.2,25.33,102.6,7.0,5.0,1.0,9.0,136.0,234.0,266.0,71.9,54.0,14.0,9.0,36.0,28.0,44.0,10.0,7.0,70.0,223.0,147.0,370.0,1.52,104.0,63.0,29.0,17.0,18.0,15.0,13.0,9.0,1.0,25.0,60.0,24.67,14.8,23.0,51.0,34.0,44.0,1.76,2.93,54.5,34.1,187.3,87.3,25.41,82.0,7.0,7.0,4.0,4.0,134.0,237.0,262.0,70.8,51.0,6.0,12.0,23.0,34.0,39.0,5.0,13.0,86.7
5618,2013.0,8.0,0.0,0.0,102.0,96.0,6.0,1.0,7.0,220.0,158.0,378.0,1.39,103.0,63.0,34.0,12.0,22.0,15.0,12.0,10.0,2.0,27.0,55.6,25.2,14.0,39.0,54.0,31.0,59.0,2.19,3.93,42.4,25.4,186.5,90.4,25.16,100.4,8.0,4.0,2.0,8.0,138.0,243.0,271.0,71.7,54.0,14.0,11.0,39.0,31.0,50.0,5.0,12.0,80.0,202.0,157.0,359.0,1.29,93.0,54.0,39.0,22.0,12.0,14.0,12.0,10.0,2.0,26.0,53.8,25.64,13.81,26.0,47.0,40.0,48.0,1.85,3.43,50.0,29.2,188.3,88.6,25.16,94.6,10.0,2.0,5.0,5.0,146.0,216.0,257.0,71.6,47.0,13.0,11.0,26.0,40.0,51.0,0.0,12.0,85.7
5622,2013.0,9.0,0.0,1.0,55.0,102.0,-47.0,0.0,16.0,193.0,169.0,362.0,1.14,79.0,90.0,33.0,20.0,9.0,8.0,5.0,4.0,3.0,15.0,53.3,45.25,24.13,33.0,38.0,28.0,54.0,3.6,6.75,22.2,14.8,186.7,90.6,25.41,104.4,7.0,5.0,2.0,8.0,142.0,209.0,240.0,66.3,38.0,11.0,10.0,33.0,28.0,50.0,13.0,5.0,62.5,208.0,181.0,389.0,1.15,93.0,78.0,42.0,9.0,19.0,15.0,11.0,10.0,2.0,27.0,55.6,25.93,14.41,36.0,52.0,44.0,45.0,1.67,3.0,55.6,33.3,186.5,88.3,26.33,118.8,3.0,10.0,4.0,5.0,145.0,246.0,279.0,71.7,52.0,13.0,16.0,36.0,44.0,54.0,11.0,11.0,73.3
5631,2013.0,10.0,1.0,1.0,100.0,51.0,49.0,1.0,2.0,230.0,205.0,435.0,1.12,103.0,67.0,51.0,16.0,17.0,14.0,11.0,14.0,2.0,30.0,46.7,31.07,14.5,40.0,50.0,34.0,64.0,2.13,4.57,43.8,21.9,184.6,88.0,25.49,108.0,7.0,5.0,1.0,9.0,143.0,291.0,327.0,75.2,50.0,10.0,10.0,40.0,34.0,36.0,15.0,11.0,78.6,180.0,112.0,292.0,1.61,75.0,61.0,27.0,17.0,16.0,7.0,7.0,8.0,1.0,16.0,43.8,41.71,18.25,31.0,52.0,43.0,43.0,2.69,6.14,34.9,16.3,188.0,86.4,23.91,75.4,12.0,3.0,3.0,4.0,122.0,167.0,207.0,70.9,52.0,8.0,9.0,31.0,43.0,49.0,4.0,7.0,100.0
5645,2013.0,11.0,1.0,1.0,122.0,39.0,83.0,1.0,11.0,226.0,204.0,430.0,1.11,116.0,57.0,20.0,21.0,11.0,17.0,13.0,17.0,3.0,37.0,45.9,25.29,11.62,34.0,37.0,26.0,66.0,1.78,3.88,51.5,25.8,186.2,89.1,25.16,108.2,8.0,4.0,0.0,10.0,139.0,291.0,322.0,74.9,37.0,12.0,28.0,34.0,26.0,34.0,20.0,13.0,76.5,177.0,163.0,340.0,1.09,82.0,43.0,38.0,12.0,21.0,5.0,3.0,8.0,1.0,14.0,35.7,68.0,24.29,23.0,56.0,44.0,35.0,2.5,7.0,37.1,14.3,187.0,87.4,24.8,65.9,11.0,5.0,4.0,2.0,118.0,218.0,238.0,70.0,56.0,8.0,6.0,23.0,44.0,48.0,10.0,3.0,60.0
5651,2013.0,12.0,0.0,0.0,99.0,65.0,34.0,1.0,18.0,210.0,184.0,394.0,1.14,104.0,74.0,37.0,10.0,8.0,15.0,8.0,8.0,1.0,24.0,62.5,26.27,16.42,40.0,35.0,38.0,53.0,2.21,3.53,43.4,28.3,185.5,88.5,24.66,92.0,10.0,4.0,0.0,8.0,132.0,258.0,277.0,70.3,35.0,10.0,14.0,40.0,38.0,44.0,22.0,8.0,53.3,223.0,174.0,397.0,1.28,116.0,57.0,38.0,8.0,10.0,9.0,8.0,8.0,3.0,20.0,45.0,44.11,19.85,34.0,35.0,34.0,47.0,2.35,5.22,36.2,19.1,187.4,87.0,24.91,85.9,12.0,3.0,1.0,6.0,134.0,271.0,300.0,75.6,35.0,9.0,13.0,34.0,34.0,47.0,7.0,8.0,88.9
5661,2013.0,14.0,1.0,0.0,51.0,86.0,-35.0,0.0,13.0,209.0,195.0,404.0,1.07,98.0,73.0,28.0,13.0,18.0,7.0,6.0,6.0,3.0,16.0,43.8,57.71,25.25,27.0,49.0,36.0,38.0,2.38,5.43,34.2,18.4,184.8,88.0,25.24,100.3,9.0,3.0,1.0,9.0,134.0,271.0,291.0,72.0,49.0,5.0,15.0,27.0,36.0,42.0,10.0,6.0,85.7,235.0,184.0,419.0,1.28,102.0,70.0,30.0,18.0,13.0,13.0,10.0,8.0,0.0,21.0,61.9,32.23,19.95,39.0,40.0,29.0,54.0,2.57,4.15,38.9,24.1,187.8,87.4,24.8,83.4,9.0,4.0,6.0,3.0,147.0,270.0,292.0,69.7,40.0,10.0,6.0,39.0,29.0,42.0,10.0,10.0,76.9
5667,2013.0,15.0,1.0,1.0,118.0,77.0,41.0,1.0,3.0,216.0,173.0,389.0,1.25,83.0,74.0,41.0,16.0,17.0,17.0,14.0,13.0,3.0,33.0,51.5,22.88,11.79,37.0,40.0,24.0,61.0,1.85,3.59,49.2,27.9,185.8,89.0,25.16,92.9,9.0,4.0,2.0,7.0,157.0,234.0,267.0,68.6,40.0,11.0,18.0,37.0,24.0,62.0,11.0,14.0,82.4,191.0,143.0,334.0,1.34,75.0,60.0,38.0,17.0,16.0,12.0,8.0,5.0,0.0,17.0,70.6,27.83,19.65,32.0,39.0,39.0,38.0,2.24,3.17,44.7,31.6,187.0,87.0,25.33,104.0,6.0,6.0,3.0,7.0,137.0,197.0,243.0,72.8,39.0,9.0,6.0,32.0,39.0,41.0,10.0,8.0,66.7
5676,2013.0,16.0,0.0,0.0,111.0,84.0,27.0,1.0,1.0,223.0,184.0,407.0,1.21,93.0,61.0,28.0,13.0,17.0,17.0,13.0,8.0,1.0,26.0,65.4,23.94,15.65,37.0,51.0,37.0,62.0,2.38,3.65,40.3,27.4,186.4,89.5,25.33,97.3,8.0,4.0,3.0,7.0,152.0,253.0,309.0,75.9,51.0,14.0,14.0,37.0,37.0,56.0,28.0,13.0,76.5,224.0,134.0,358.0,1.67,116.0,56.0,25.0,17.0,13.0,12.0,5.0,11.0,1.0,24.0,50.0,29.83,14.92,26.0,38.0,39.0,48.0,2.0,4.0,47.9,25.0,185.8,87.3,24.33,79.3,9.0,6.0,4.0,3.0,132.0,228.0,277.0,77.4,38.0,14.0,11.0,26.0,39.0,43.0,4.0,5.0,41.7
5688,2013.0,17.0,1.0,0.0,78.0,85.0,-7.0,0.0,8.0,222.0,169.0,391.0,1.31,93.0,79.0,40.0,15.0,8.0,11.0,7.0,8.0,4.0,23.0,47.8,35.55,17.0,41.0,49.0,34.0,60.0,2.61,5.45,31.7,18.3,187.4,89.8,25.8,91.0,10.0,3.0,2.0,7.0,140.0,248.0,282.0,72.1,49.0,7.0,12.0,41.0,34.0,50.0,17.0,7.0,63.6,210.0,157.0,367.0,1.34,91.0,62.0,38.0,8.0,15.0,13.0,8.0,7.0,0.0,20.0,65.0,28.23,18.35,42.0,53.0,45.0,48.0,2.4,3.69,41.7,27.1,187.5,86.3,22.91,59.8,14.0,4.0,1.0,3.0,134.0,230.0,261.0,71.1,53.0,7.0,7.0,42.0,45.0,62.0,9.0,8.0,61.5
5697,2013.0,18.0,0.0,0.0,106.0,66.0,40.0,1.0,9.0,223.0,170.0,393.0,1.31,108.0,63.0,27.0,17.0,12.0,15.0,10.0,12.0,4.0,31.0,48.4,26.2,12.68,37.0,39.0,23.0,52.0,1.68,3.47,51.9,28.8,187.5,90.4,24.8,83.0,10.0,5.0,1.0,6.0,143.0,255.0,283.0,72.0,39.0,8.0,13.0,37.0,23.0,46.0,28.0,10.0,66.7,199.0,165.0,364.0,1.21,83.0,61.0,46.0,12.0,17.0,10.0,6.0,2.0,4.0,16.0,62.5,36.4,22.75,41.0,42.0,32.0,34.0,2.12,3.4,35.3,29.4,186.9,85.1,21.74,38.1,19.0,2.0,0.0,1.0,137.0,222.0,267.0,73.4,42.0,8.0,3.0,41.0,32.0,44.0,18.0,6.0,60.0
5711,2013.0,19.0,0.0,0.0,133.0,54.0,79.0,1.0,5.0,255.0,143.0,398.0,1.78,110.0,81.0,27.0,18.0,10.0,20.0,15.0,8.0,5.0,33.0,60.6,19.9,12.06,28.0,35.0,37.0,63.0,1.91,3.15,44.4,31.7,187.2,90.2,25.0,102.4,8.0,5.0,1.0,8.0,155.0,237.0,289.0,72.6,35.0,11.0,19.0,28.0,37.0,54.0,12.0,15.0,75.0,182.0,173.0,355.0,1.05,59.0,53.0,46.0,10.0,18.0,7.0,5.0,9.0,3.0,19.0,36.8,50.71,18.68,42.0,60.0,41.0,46.0,2.42,6.57,34.8,15.2,188.6,88.7,25.16,94.0,7.0,10.0,1.0,4.0,145.0,203.0,241.0,67.9,60.0,9.0,4.0,42.0,41.0,56.0,2.0,5.0,71.4
5717,2013.0,20.0,1.0,1.0,100.0,71.0,29.0,1.0,16.0,206.0,182.0,388.0,1.13,83.0,64.0,32.0,17.0,21.0,14.0,10.0,14.0,2.0,30.0,46.7,27.71,12.93,36.0,48.0,28.0,57.0,1.9,4.07,49.1,24.6,187.2,90.2,25.0,103.4,8.0,4.0,2.0,8.0,147.0,244.0,302.0,77.8,48.0,13.0,12.0,36.0,28.0,44.0,12.0,10.0,71.4,175.0,143.0,318.0,1.22,65.0,66.0,49.0,21.0,17.0,10.0,6.0,9.0,2.0,21.0,47.6,31.8,15.14,39.0,45.0,39.0,38.0,1.81,3.8,50.0,26.3,186.8,88.6,26.41,119.3,3.0,7.0,7.0,5.0,134.0,178.0,232.0,73.0,45.0,8.0,10.0,39.0,39.0,46.0,7.0,6.0,60.0
5721,2013.0,21.0,1.0,0.0,84.0,119.0,-35.0,0.0,10.0,192.0,145.0,337.0,1.32,77.0,64.0,37.0,16.0,16.0,12.0,9.0,8.0,4.0,24.0,50.0,28.08,14.04,41.0,38.0,33.0,44.0,1.83,3.67,45.5,27.3,187.2,90.2,25.0,104.4,8.0,4.0,2.0,8.0,137.0,198.0,243.0,72.1,38.0,7.0,11.0,41.0,33.0,28.0,13.0,9.0,75.0,204.0,169.0,373.0,1.21,72.0,72.0,37.0,16.0,16.0,18.0,12.0,9.0,2.0,29.0,62.1,20.72,12.86,35.0,39.0,29.0,52.0,1.79,2.89,51.9,34.6,187.3,88.5,26.16,126.2,3.0,7.0,2.0,10.0,140.0,226.0,285.0,76.4,39.0,8.0,20.0,35.0,29.0,44.0,11.0,12.0,66.7
5730,2013.0,22.0,0.0,0.0,101.0,39.0,62.0,1.0,17.0,237.0,217.0,454.0,1.09,116.0,65.0,28.0,15.0,15.0,15.0,12.0,10.0,1.0,26.0,57.7,30.27,17.46,27.0,51.0,38.0,58.0,2.23,3.87,43.1,25.9,187.4,90.4,25.24,109.4,7.0,4.0,2.0,9.0,143.0,309.0,340.0,74.9,51.0,9.0,12.0,27.0,38.0,34.0,14.0,12.0,80.0,185.0,195.0,380.0,0.95,75.0,51.0,38.0,15.0,15.0,5.0,3.0,7.0,2.0,14.0,35.7,76.0,27.14,34.0,45.0,39.0,44.0,3.14,8.8,27.3,11.4,189.1,87.9,24.91,95.1,6.0,7.0,6.0,3.0,139.0,234.0,266.0,70.0,45.0,7.0,10.0,34.0,39.0,37.0,2.0,3.0,60.0
5739,2013.0,23.0,0.0,1.0,114.0,125.0,-11.0,0.0,12.0,182.0,156.0,338.0,1.17,82.0,39.0,27.0,12.0,16.0,17.0,11.0,9.0,3.0,29.0,58.6,19.88,11.66,27.0,37.0,30.0,50.0,1.72,2.94,52.0,34.0,187.5,90.4,25.8,102.7,7.0,5.0,3.0,7.0,117.0,227.0,265.0,78.4,37.0,13.0,17.0,27.0,30.0,30.0,14.0,11.0,64.7,220.0,167.0,387.0,1.32,104.0,43.0,31.0,16.0,12.0,19.0,11.0,8.0,3.0,30.0,63.3,20.37,12.9,41.0,45.0,32.0,52.0,1.73,2.74,51.9,36.5,187.7,86.9,24.41,90.2,9.0,7.0,2.0,4.0,113.0,264.0,315.0,81.4,45.0,6.0,16.0,41.0,32.0,38.0,14.0,11.0,57.9
5750,2013.0,25.0,0.0,1.0,63.0,87.0,-24.0,0.0,13.0,194.0,122.0,316.0,1.59,81.0,81.0,26.0,19.0,18.0,9.0,8.0,7.0,2.0,18.0,50.0,35.11,17.56,39.0,48.0,25.0,58.0,3.22,6.44,27.6,15.5,187.2,89.7,25.8,106.1,7.0,5.0,2.0,8.0,125.0,192.0,230.0,72.8,48.0,11.0,16.0,39.0,25.0,42.0,9.0,8.0,88.9,218.0,134.0,352.0,1.63,116.0,56.0,37.0,18.0,19.0,12.0,7.0,11.0,4.0,27.0,44.4,29.33,13.04,35.0,45.0,47.0,43.0,1.59,3.58,53.5,27.9,188.0,87.2,24.24,91.6,9.0,4.0,6.0,3.0,119.0,226.0,261.0,74.1,45.0,18.0,17.0,35.0,47.0,46.0,4.0,7.0,58.3
5757,2014.0,1.0,0.0,1.0,46.0,116.0,-70.0,0.0,6.0,200.0,157.0,357.0,1.27,76.0,83.0,25.0,13.0,14.0,5.0,3.0,9.0,7.0,21.0,23.8,71.4,17.0,38.0,51.0,43.0,47.0,2.24,9.4,29.8,10.6,188.2,89.8,24.8,94.2,8.0,4.0,4.0,6.0,145.0,205.0,235.0,65.8,51.0,7.0,9.0,38.0,43.0,54.0,9.0,3.0,60.0,211.0,153.0,364.0,1.38,82.0,71.0,46.0,14.0,13.0,17.0,10.0,12.0,2.0,31.0,54.8,21.41,11.74,33.0,39.0,36.0,65.0,2.1,3.82,44.6,26.2,187.9,88.2,26.41,110.7,6.0,4.0,5.0,7.0,144.0,211.0,270.0,74.2,39.0,10.0,14.0,33.0,36.0,65.0,4.0,10.0,58.8
5771,2014.0,2.0,1.0,1.0,89.0,69.0,20.0,1.0,16.0,209.0,143.0,352.0,1.46,88.0,65.0,37.0,15.0,18.0,12.0,7.0,10.0,7.0,29.0,41.4,29.33,12.14,37.0,50.0,35.0,50.0,1.72,4.17,44.0,24.0,187.5,89.1,25.24,98.8,7.0,5.0,4.0,6.0,146.0,200.0,236.0,67.0,50.0,7.0,10.0,37.0,35.0,42.0,6.0,7.0,58.3,207.0,164.0,371.0,1.26,81.0,74.0,43.0,18.0,15.0,10.0,6.0,9.0,0.0,19.0,52.6,37.1,19.53,44.0,52.0,35.0,50.0,2.63,5.0,38.0,20.0,186.4,88.0,26.24,110.5,5.0,4.0,7.0,6.0,141.0,220.0,264.0,71.2,52.0,11.0,10.0,44.0,35.0,58.0,8.0,6.0,60.0
5780,2014.0,3.0,0.0,1.0,76.0,87.0,-11.0,0.0,7.0,220.0,122.0,342.0,1.8,101.0,55.0,31.0,14.0,15.0,11.0,6.0,6.0,4.0,21.0,52.4,31.09,16.29,32.0,52.0,40.0,42.0,2.0,3.82,40.5,26.2,187.9,89.4,25.24,96.5,8.0,4.0,4.0,6.0,129.0,207.0,231.0,67.5,52.0,4.0,14.0,32.0,40.0,53.0,8.0,6.0,54.5,206.0,165.0,371.0,1.25,93.0,65.0,34.0,15.0,14.0,12.0,9.0,13.0,2.0,27.0,44.4,30.92,13.74,33.0,53.0,24.0,56.0,2.07,4.67,44.6,21.4,189.5,89.0,26.8,103.2,9.0,1.0,5.0,7.0,138.0,234.0,269.0,72.5,53.0,9.0,15.0,33.0,24.0,47.0,0.0,9.0,75.0
5784,2014.0,4.0,1.0,1.0,110.0,72.0,38.0,1.0,14.0,198.0,138.0,336.0,1.43,73.0,80.0,36.0,14.0,21.0,16.0,13.0,12.0,2.0,30.0,53.3,21.0,11.2,37.0,48.0,34.0,54.0,1.8,3.38,51.9,29.6,189.1,90.9,25.8,96.2,8.0,4.0,4.0,6.0,148.0,186.0,219.0,65.2,48.0,5.0,15.0,37.0,34.0,52.0,5.0,13.0,81.2,192.0,141.0,333.0,1.36,63.0,76.0,40.0,21.0,14.0,10.0,6.0,7.0,5.0,22.0,45.5,33.3,15.14,47.0,49.0,30.0,47.0,2.14,4.7,36.2,21.3,188.5,89.0,24.49,78.8,9.0,6.0,5.0,2.0,152.0,176.0,221.0,66.4,49.0,4.0,5.0,47.0,30.0,44.0,1.0,6.0,60.0
5794,2014.0,5.0,0.0,0.0,93.0,58.0,35.0,1.0,12.0,248.0,163.0,411.0,1.52,128.0,64.0,20.0,11.0,8.0,13.0,6.0,14.0,1.0,28.0,46.4,31.62,14.68,27.0,49.0,30.0,58.0,2.07,4.46,46.6,22.4,189.1,90.9,25.8,97.2,8.0,4.0,4.0,6.0,136.0,271.0,294.0,71.5,49.0,15.0,22.0,27.0,30.0,53.0,5.0,6.0,46.2,192.0,187.0,379.0,1.03,86.0,51.0,29.0,8.0,11.0,8.0,4.0,5.0,5.0,18.0,44.4,47.38,21.06,31.0,51.0,43.0,40.0,2.22,5.0,32.5,20.0,187.3,87.3,25.91,108.4,7.0,6.0,4.0,5.0,115.0,253.0,277.0,73.1,51.0,9.0,7.0,31.0,43.0,48.0,12.0,4.0,50.0
5802,2014.0,6.0,0.0,0.0,83.0,60.0,23.0,1.0,5.0,207.0,147.0,354.0,1.41,81.0,98.0,41.0,22.0,18.0,12.0,4.0,11.0,0.0,23.0,52.2,29.5,15.39,39.0,45.0,42.0,45.0,1.96,3.75,51.1,26.7,189.1,90.9,25.8,98.2,8.0,4.0,4.0,6.0,153.0,197.0,241.0,68.1,45.0,8.0,8.0,39.0,42.0,58.0,6.0,4.0,33.3,197.0,184.0,381.0,1.07,84.0,81.0,47.0,18.0,22.0,8.0,6.0,9.0,3.0,20.0,40.0,47.62,19.05,49.0,45.0,29.0,56.0,2.8,7.0,30.4,14.3,188.7,86.4,25.16,97.1,6.0,10.0,1.0,5.0,148.0,228.0,260.0,68.2,45.0,12.0,12.0,49.0,29.0,55.0,4.0,6.0,75.0
5811,2014.0,7.0,1.0,1.0,104.0,70.0,34.0,1.0,3.0,207.0,134.0,341.0,1.54,80.0,65.0,35.0,14.0,18.0,14.0,10.0,14.0,6.0,34.0,41.2,24.36,10.03,38.0,41.0,24.0,54.0,1.59,3.86,51.9,25.9,187.3,89.3,24.24,81.0,11.0,4.0,2.0,5.0,131.0,203.0,241.0,70.7,41.0,9.0,17.0,38.0,24.0,48.0,8.0,10.0,71.4,196.0,129.0,325.0,1.52,88.0,49.0,30.0,18.0,14.0,10.0,7.0,7.0,3.0,20.0,50.0,32.5,16.25,34.0,41.0,37.0,40.0,2.0,4.0,42.5,25.0,188.4,87.6,25.49,94.5,8.0,5.0,3.0,6.0,117.0,200.0,234.0,72.0,41.0,9.0,13.0,34.0,37.0,54.0,10.0,7.0,70.0
5826,2014.0,9.0,1.0,0.0,55.0,76.0,-21.0,0.0,1.0,184.0,160.0,344.0,1.15,71.0,71.0,52.0,9.0,15.0,7.0,4.0,10.0,3.0,20.0,35.0,49.14,17.2,33.0,48.0,41.0,50.0,2.5,7.14,34.0,14.0,189.2,90.6,25.33,99.1,8.0,4.0,4.0,6.0,146.0,198.0,228.0,66.3,48.0,11.0,8.0,33.0,41.0,63.0,16.0,4.0,57.1,231.0,158.0,389.0,1.46,92.0,93.0,38.0,15.0,9.0,10.0,7.0,13.0,3.0,26.0,38.5,38.9,14.96,50.0,34.0,39.0,60.0,2.31,6.0,38.3,16.7,185.6,87.5,24.66,80.1,8.0,8.0,3.0,3.0,143.0,236.0,277.0,71.2,34.0,10.0,9.0,50.0,39.0,54.0,10.0,7.0,70.0
5834,2014.0,10.0,0.0,0.0,109.0,101.0,8.0,1.0,17.0,202.0,143.0,345.0,1.41,73.0,92.0,21.0,13.0,19.0,17.0,12.0,6.0,1.0,24.0,70.8,20.29,14.38,36.0,53.0,44.0,51.0,2.12,3.0,45.1,33.3,189.0,91.0,25.16,103.9,7.0,4.0,5.0,6.0,141.0,201.0,242.0,70.1,53.0,9.0,9.0,36.0,44.0,64.0,17.0,12.0,70.6,236.0,154.0,390.0,1.53,111.0,71.0,48.0,19.0,13.0,15.0,9.0,10.0,1.0,26.0,57.7,26.0,15.0,37.0,46.0,34.0,65.0,2.5,4.33,38.5,23.1,188.2,87.7,25.41,108.0,3.0,8.0,8.0,3.0,147.0,244.0,282.0,72.3,46.0,9.0,8.0,37.0,34.0,47.0,10.0,9.0,60.0
5839,2014.0,11.0,1.0,1.0,140.0,54.0,86.0,1.0,15.0,223.0,171.0,394.0,1.3,98.0,77.0,36.0,18.0,17.0,21.0,14.0,12.0,2.0,35.0,60.0,18.76,11.26,39.0,47.0,32.0,63.0,1.8,3.0,52.4,33.3,188.2,89.9,24.41,85.0,10.0,3.0,5.0,4.0,140.0,264.0,305.0,77.4,47.0,4.0,16.0,39.0,32.0,52.0,16.0,14.0,66.7,191.0,148.0,339.0,1.29,97.0,61.0,43.0,17.0,18.0,8.0,6.0,6.0,0.0,14.0,57.1,42.38,24.21,34.0,44.0,39.0,41.0,2.93,5.12,34.1,19.5,187.0,85.4,24.91,84.9,14.0,1.0,1.0,6.0,120.0,218.0,238.0,70.2,44.0,8.0,13.0,34.0,39.0,47.0,10.0,6.0,75.0
5855,2014.0,12.0,1.0,1.0,61.0,28.0,33.0,1.0,11.0,224.0,132.0,356.0,1.7,122.0,58.0,28.0,13.0,5.0,8.0,6.0,10.0,3.0,21.0,38.1,44.5,16.95,27.0,30.0,30.0,49.0,2.33,6.12,36.7,16.3,188.1,89.4,24.74,87.9,11.0,2.0,4.0,5.0,111.0,249.0,263.0,73.9,30.0,12.0,17.0,27.0,30.0,43.0,22.0,6.0,75.0,224.0,141.0,365.0,1.59,132.0,48.0,20.0,5.0,13.0,3.0,1.0,6.0,4.0,13.0,23.1,121.67,28.08,23.0,42.0,37.0,35.0,2.69,11.67,25.7,8.6,188.6,88.1,24.8,76.6,9.0,6.0,5.0,2.0,100.0,259.0,279.0,76.4,42.0,12.0,9.0,23.0,37.0,41.0,5.0,1.0,33.3
