10,2021, James,Cousins,5.73
10,2021, Tyler,Brockman,4.18
10,2021, Ned,Reeves,3.84
10,2021, Oliver,Hanrahan,3.68
10,2021, Conor,Nash,3.54
10,2021, Damon,Greaves,2.43
10,2021, Will,Day,2.42
10,2021, Jai,Newcombe,2.08
10,2021, Denver,Grainger-Barras,1.87
10,2021, Michael,Hartley,1.8
10,2021, Emerson,Jeka,1.17
10,2021, Finn,Maginness,0.84
10,2021, Josh,Morris,0.28
10,2021, Jack,Gunston,0.2
10,2021, Connor,Downie,0.19
11,2021, Christian,Petracca,27.51
11,2021, Max,Gawn,26.98
11,2021, Clayton,Oliver,25.58
11,2021, Steven,May,18.06
11,2021, Christian,Salem,17.15
11,2021, Jake,Lever,16.7
11,2021, Alex,Neal-Bullen,15.43
11,2021, Tom,McDonald,14.32
11,2021, Kysaiah,Pickett,13.91
11,2021, Bayley,Fritsch,13.53
11,2021, Ed,Langdon,12.83
11,2021, Angus,Brayshaw,11.79
11,2021, Jack,Viney,11.57
11,2021, Luke,Jackson,11.29
11,2021, Trent,Rivers,11.23
11,2021, James,Harmes,11.04
11,2021, Charlie,Spargo,9.73
11,2021, James,Jordon,9.03
11,2021, Jayden,Hunt,8.87
11,2021, Harry,Petty,7.72
11,2021, Ben,Brown,7.69
11,2021, Michael,Hibberd,7.06
11,2021, Tom,Sparrow,6.62
11,2021, Jake,Melksham,3.9
11,2021, Adam,Tomlinson,2.91
11,2021, Jake,Bowey,2.65
11,2021, Nathan,Jones,2.54
11,2021, Neville,Jetta,1.57
11,2021, Sam,Weideman,1.3
11,2021, Joel,Smith,1.15
11,2021, Aaron,Vandenberg,0.76
11,2021, Oskar,Baker,0.61
11,2021, Mitch,Brown,0.41
11,2021, Kade,Chandler,0.02
12,2021, Todd,Goldstein,19.94
12,2021, Jy,Simpkin,17.8
12,2021, Tarryn,Thomas,17.65
12,2021, Aaron,Hall,15.86
12,2021, Luke,Davies-Uniacke,14.3
12,2021, Jack,Ziebell,14.27
12,2021, Ben,Cunnington,13.96
12,2021, Jaidyn,Stephenson,13.09
12,2021, Nick,Larkey,12.99
12,2021, Cameron,Zurhaar,11.8
12,2021, Ben,McKay,8.8
12,2021, Josh,Walker,8.33
12,2021, Kayne,Turner,7.99
12,2021, Trent,Dumont,7.2
12,2021, Shaun,Atley,7.19
12,2021, Jack,Mahony,6.9
12,2021, Curtis,Taylor,6.68
12,2021, Tom,Powell,6.39
12,2021, Bailey,Scott,6.06
12,2021, Lachie,Young,5.87
12,2021, Luke,McDonald,4.81
12,2021, Tom,Campbell,4.06
12,2021, Jed,Anderson,4.01
12,2021, Robbie,Tarrant,3.96
12,2021, Will,Phillips,3.88
12,2021, Aiden,Bonar,3.41
12,2021, Charlie,Lazzaro,3.41
12,2021, Taylor,Garner,2.47
12,2021, Atu,Bosenavulagi,2.21
12,2021, Tristan,Xerri,2.14
12,2021, Connor,Menadue,2.09
12,2021, Eddie,Ford,1.79
12,2021, Jared,Polec,1.41
12,2021, Aidan,Corr,1.12
12,2021, Dom,Tyson,0.64
12,2021, Kyron,Hayden,0.52
12,2021, Charlie,Comben,0.29
12,2021, Phoenix,Spicer,0.19
13,2021, Ollie,Wines,23.25
13,2021, Travis,Boak,20.59
13,2021, Karl,Amon,17.9
13,2021, Charlie,Dixon,16.89
13,2021, Tom,Jonas,16.87
13,2021, Scott,Lycett,16.19
13,2021, Aliir,Aliir,14.84
13,2021, Dan,Houston,14.06
13,2021, Willem,Drew,13.95
13,2021, Darcy,Byrne-Jones,13.63
13,2021, Ryan,Burton,13.29
13,2021, Connor,Rozee,12.02
13,2021, Robbie,Gray,11.63
13,2021, Peter,Ladhams,10.96
13,2021, Todd,Marshall,10.47
13,2021, Orazio,Fantasia,9.53
13,2021, Mitch,Georgiades,9.05
13,2021, Trent,McKenzie,9.01
13,2021, Miles,Bergman,8.73
13,2021, Sam,Powell-Pepper,7.79
13,2021, Steven,Motlop,7.75
13,2021, Riley,Bonner,7.34
13,2021, Zak,Butters,6.78
13,2021, Xavier,Duursma,4.98
13,2021, Hamish,Hartlett,4.77
13,2021, Tom,Clurey,4.61
13,2021, Jarrod,Lienert,3.16
13,2021, Kane,Farrell,3.03
13,2021, Lachie,Jones,2.35
13,2021, Sam,Mayes,2.28
13,2021, Boyd,Woodcock,1.98
13,2021, Martin,Frederick,1.85
13,2021, Tom,Rockliff,0.26
13,2021, Dylan,Williams,0.12
13,2021, Jed,McEntee,0
14,2021, Shai,Bolton,18.58
14,2021, Jayden,Short,16.95
14,2021, Jack,Riewoldt,16.93
14,2021, Dustin,Martin,15.67
14,2021, Jack,Graham,14.68
14,2021, Toby,Nankervis,14.67
14,2021, Tom,Lynch,14.05
14,2021, Liam,Baker,13.46
14,2021, Trent,Cotchin,12.25
14,2021, Shane,Edwards,10.85
14,2021, Dylan,Grimes,10.28
14,2021, Jake,Aarts,9.35
14,2021, Marlion,Pickett,9.05
14,2021, Kamdyn,McIntosh,8.93
14,2021, Jason,Castagna,8.37
14,2021, Bachar,Houli,8.05
14,2021, Nathan,Broad,7.86
14,2021, Kane,Lambert,7.75
14,2021, Nick,Vlastuin,7.74
14,2021, David,Astbury,7.45
14,2021, Noah,Balta,7.1
14,2021, Daniel,Rioli,6.99
14,2021, Mabior,Chol,6.81
14,2021, Dion,Prestia,6.67
14,2021, Rhyan,Mansell,5.27
14,2021, Callum,Coleman-Jones,4.5
14,2021, Riley,Collier-Dawkins,4.5
14,2021, Jack,Ross,4.48
14,2021, Sydney,Stack,3.53
14,2021, Josh,Caddy,3.22
14,2021, Matthew,Parker,2.98
14,2021, Ryan,Garthwaite,2.55
14,2021, Patrick,Naish,2.16
14,2021, Hugo,Ralphsmith,1.85
14,2021, Thomson,Dow,1.23
14,2021, Maurice,Rioli,0.62
14,2021, Ben,Miller,0.49
14,2021, Will,Martyn,0.37
14,2021, Derek,Eggmolesse-Smith,0.24
14,2021, Samson,Ryan,0.01
15,2021, Jack,Steele,23.91
15,2021, Tim,Membrey,15.96
15,2021, Dougal,Howard,15.71
15,2021, Brad,Crouch,15.05
15,2021, Jack,Sinclair,13.91
15,2021, Sebastian,Ross,13.07
15,2021, Max,King,12.44
15,2021, Callum,Wilkie,11.86
15,2021, Jack,Billings,11.83
15,2021, Bradley,Hill,11.67
15,2021, Jack,Higgins,11.07
15,2021, Dan,Butler,10.62
15,2021, Zak,Jones,10.52
15,2021, Rowan,Marshall,10.42
15,2021, Luke,Dunstan,10.2
15,2021, Paddy,Ryder,9.53
15,2021, Jimmy,Webster,9.23
15,2021, Ryan,Byrnes,6.94
15,2021, Nick,Coffield,6.25
15,2021, Josh,Battle,5.61
15,2021, Hunter,Clark,5.5
15,2021, Jack,Bytel,5.32
15,2021, Ben,Long,5.18
15,2021, Daniel,McKenzie,5.08
15,2021, Dean,Kent,4.04
15,2021, Paul,Hunter,4.03
15,2021, Tom,Highmore,3.63
15,2021, Jack,Lonie,3.63
15,2021, Mason,Wood,3.15
15,2021, Cooper,Sharman,2.68
15,2021, Jade,Gresham,2.49
15,2021, Leo,Connolly,2.04
15,2021, Darragh,Joyce,1.89
15,2021, Jake,Carlisle,1.84
15,2021, Shaun,McKernan,1.8
15,2021, Oscar,Clavarino,1.27
15,2021, Dan,Hannebery,0.86
15,2021, Jarryn,Geary,0.85
15,2021, James,Frawley,0.76
16,2021, Luke,Parker,22.09
16,2021, Tom,Hickey,21
16,2021, Jordan,Dawson,19.24
16,2021, Callum,Mills,17
16,2021, Tom,Papley,16.33
16,2021, Jake,Lloyd,15.51
16,2021, Isaac,Heeney,15.21
16,2021, Josh,Kennedy,15.02
16,2021, Oliver,Florent,14.4
16,2021, Lance,Franklin,14.25
16,2021, Tom,McCartin,12.3
16,2021, Errol,Gulden,11.91
16,2021, Dane,Rampe,11.75
16,2021, Justin,McInerney,10.88
16,2021, Will,Hayward,9.59
16,2021, James,Rowbottom,9.47
16,2021, Harry,Cunningham,8.99
16,2021, George,Hewett,8.72
16,2021, Sam,Wicks,8.4
16,2021, Chad,Warner,8.18
16,2021, Nick,Blakey,7.56
16,2021, Sam,Reid,6.5
16,2021, Robbie,Fox,6.02
16,2021, Hayden,McLean,5.73
16,2021, Joel,Amartey,3.84
16,2021, Logan,McDonald,3.37
16,2021, Callum,Sinclair,3.37
16,2021, Braeden,Campbell,3.21
16,2021, Lewis,Melican,2.99
16,2021, James,Bell,2.26
16,2021, Kaiden,Brand,1.32
16,2021, Colin,ORiordan,1.32
16,2021, Dylan,Stephens,0.96
16,2021, Ryan,Clarke,0.27
16,2021, Lewis,Taylor,0.06
16,2021, Matt,Ling,0
16,2021, Ben,Ronke,0
18,2021, Marcus,Bontempelli,30.66
18,2021, Jack,Macrae,24.77
18,2021, Tom,Liberatore,23.17
18,2021, Bailey,Dale,17.91
18,2021, Bailey,Smith,17.09
18,2021, Lachie,Hunter,16.03
18,2021, Caleb,Daniel,15.99
18,2021, Tim,English,13.59
18,2021, Aaron,Naughton,13.09
18,2021, Taylor,Duryea,11.84
18,2021, Bailey,Williams,11.41
18,2021, Josh,Bruce,11.23
18,2021, Adam,Treloar,11.03
18,2021, Jason,Johannisen,9.45
18,2021, Josh,Dunkley,9.29
18,2021, Alex,Keath,9.27
18,2021, Zaine,Cordy,8.54
18,2021, Cody,Weightman,8.39
18,2021, Anthony,Scott,6.23
18,2021, Mitch,Hannan,6
18,2021, Easton,Wood,4.99
18,2021, Roarke,Smith,4.55
18,2021, Lewis,Young,4.51
18,2021, Hayden,Crozier,4.27
18,2021, Patrick,Lipinski,3.79
18,2021, Lachlan,McNeil,3.52
18,2021, Stefan,Martin,3.42
18,2021, Josh,Schache,3.33
18,2021, Laitham,Vandermeer,3.25
18,2021, Riley,Garcia,3
18,2021, Ryan,Gardner,3
18,2021, Jordon,Sweet,2.87
18,2021, Ed,Richards,1.81
18,2021, Mitch,Wallis,1.8
18,2021, Jamarra,Ugle-Hagan,1.78
18,2021, Toby,McLean,1.46
18,2021, Buku,Khamis,0.24
18,2021, Rhylee,West,0.19
18,2021, Ben,Cavarra,0.1
18,2021, Louis,Butler,0.09
18,2021, Lin,Jong,0.09
17,2021, Nic,Naitanui,25.98
17,2021, Dom,Sheed,18.45
17,2021, Tim,Kelly,16.02
17,2021, Jack,Darling,15.44
17,2021, Jamie,Cripps,14.79
17,2021, Andrew,Gaff,14
17,2021, Josh,Kennedy,13.27
17,2021, Oscar,Allen,13.05
17,2021, Elliot,Yeo,11.56
17,2021, Jack,Redden,11.55
17,2021, Jeremy,McGovern,9.6
17,2021, Liam,Ryan,9.3
17,2021, Tom,Barrass,8.8
17,2021, Shannon,Hurn,8.78
17,2021, Josh,Rotham,8.36
17,2021, Brad,Sheppard,7.65
17,2021, Tom,Cole,7.5
17,2021, Jack,Petruccelle,7.41
17,2021, Jake,Waterman,7.07
17,2021, Luke,Shuey,6.76
17,2021, Jackson,Nelson,6.64
17,2021, Liam,Duggan,6.49
17,2021, Jamaine,Jones,5.86
17,2021, Jarrod,Brander,5.39
17,2021, Alex,Witherden,5.02
17,2021, Harry,Edwards,4.74
17,2021, Zac,Langdon,3.89
17,2021, Nathan,Vardy,3.7
17,2021, Brendon,Ah Chee,2.95
17,2021, Xavier,ONeill,2.57
17,2021, Luke,Foley,2.53
17,2021, Bailey,Williams,2.09
17,2021, Luke,Edwards,1.95
17,2021, Connor,West,1.81
17,2021, Mark,Hutchings,1.08
17,2021, Isiah,Winder,0.33
17,2021, Brayden,Ainsworth,0.09
