year,teamName,round.roundNumber,player.playerName.givenName,player.playerName.surname
2015.0,Adelaide Crows,23.0,Taylor,Walker
2015.0,Adelaide Crows,23.0,Eddie,Betts
2015.0,Adelaide Crows,23.0,Tom,Lynch
2015.0,Adelaide Crows,23.0,Josh,Jenkins
2015.0,Adelaide Crows,23.0,Luke,Brown
2015.0,Adelaide Crows,23.0,Sam,Jacobs
2015.0,Adelaide Crows,23.0,Patrick,Dangerfield
2015.0,Adelaide Crows,23.0,Scott,Thompson
2015.0,Adelaide Crows,23.0,Nathan,Van Berlo
2015.0,Adelaide Crows,23.0,Riley,Knight
2015.0,Adelaide Crows,23.0,Matt,Crouch
2015.0,Adelaide Crows,23.0,Jarryd,Lyons
2015.0,Brisbane Lions,23.0,Justin,Clarke
2015.0,Brisbane Lions,23.0,Daniel,Merrett
2015.0,Brisbane Lions,23.0,Marco,Paparone
2015.0,Brisbane Lions,23.0,Sam,Mayes
2015.0,Brisbane Lions,23.0,Harris,Andrews
2015.0,Brisbane Lions,23.0,Tom,Cutler
2015.0,Brisbane Lions,23.0,Dayne,Zorko
2015.0,Brisbane Lions,23.0,Allen,Christensen
2015.0,Brisbane Lions,23.0,Lewis,Taylor
2015.0,Brisbane Lions,23.0,Pearce,Hanley
2015.0,Brisbane Lions,23.0,Daniel,McStay
2015.0,Brisbane Lions,23.0,Jonathan,Freeman
2015.0,Brisbane Lions,23.0,Rohan,Bewick
2015.0,Brisbane Lions,23.0,Josh,Green
2015.0,Brisbane Lions,23.0,Jed,Adcock
2015.0,Brisbane Lions,23.0,Stefan,Martin
2015.0,Brisbane Lions,23.0,Mitch,Robinson
2015.0,Brisbane Lions,23.0,Tom,Rockliff
2015.0,Brisbane Lions,23.0,Billy,Evans
2015.0,Brisbane Lions,23.0,Daniel,Rich
2015.0,Brisbane Lions,23.0,Liam,Dawson
2015.0,Brisbane Lions,23.0,Zach,O'Brien
2015.0,Western Bulldogs,23.0,Joel,Hamling
2015.0,Western Bulldogs,23.0,Fletcher,Roberts
2015.0,Western Bulldogs,23.0,Zaine,Cordy
2015.0,Western Bulldogs,23.0,Shane,Biggs
2015.0,Western Bulldogs,23.0,Easton,Wood
2015.0,Western Bulldogs,23.0,Jason,Johannisen
2015.0,Western Bulldogs,23.0,Tory,Dickson
2015.0,Western Bulldogs,23.0,Jack,Macrae
2015.0,Western Bulldogs,23.0,Stewart,Crameri
2015.0,Western Bulldogs,23.0,Luke,Dahlhaus
2015.0,Western Bulldogs,23.0,Jack,Redpath
2015.0,Western Bulldogs,23.0,Jarrad,Grant
2015.0,Western Bulldogs,23.0,Lachie,Hunter
2015.0,Western Bulldogs,23.0,Jake,Stringer
2015.0,Western Bulldogs,23.0,Liam,Picken
2015.0,Western Bulldogs,23.0,Jordan,Roughead
2015.0,Western Bulldogs,23.0,Mitch,Wallis
2015.0,Western Bulldogs,23.0,Marcus,Bontempelli
2015.0,Western Bulldogs,23.0,Lukas,Webb
2015.0,Western Bulldogs,23.0,Mitch,Honeychurch
2015.0,Western Bulldogs,23.0,Brett,Goodes
2015.0,Western Bulldogs,23.0,Caleb,Daniel
2015.0,Port Adelaide,23.0,Cam,O'Shea
2015.0,Port Adelaide,23.0,Jack,Hombsch
2015.0,Port Adelaide,23.0,Jasper,Pittard
2015.0,Port Adelaide,23.0,Nathan,Krakouer
2015.0,Port Adelaide,23.0,Tom,Jonas
2015.0,Port Adelaide,23.0,Matthew,Broadbent
2015.0,Port Adelaide,23.0,Hamish,Hartlett
2015.0,Port Adelaide,23.0,Robbie,Gray
2015.0,Port Adelaide,23.0,Jarman,Impey
2015.0,Port Adelaide,23.0,Justin,Westhoff
2015.0,Port Adelaide,23.0,Jay,Schulz
2015.0,Port Adelaide,23.0,Chad,Wingard
2015.0,Port Adelaide,23.0,Matthew,White
2015.0,Port Adelaide,23.0,Paddy,Ryder
2015.0,Port Adelaide,23.0,Jake,Neade
2015.0,Port Adelaide,23.0,John,Butcher
2015.0,Port Adelaide,23.0,Travis,Boak
2015.0,Port Adelaide,23.0,Brad,Ebert
2015.0,Port Adelaide,23.0,Matthew,Lobbe
2015.0,Port Adelaide,23.0,Brendon,Ah Chee
2015.0,Port Adelaide,23.0,Sam,Gray
2015.0,Port Adelaide,23.0,Karl,Amon
2015.0,Fremantle,23.0,Paul,Duffield
2015.0,Fremantle,23.0,Tanner,Smith
2015.0,Fremantle,23.0,Tendai,Mzungu
2015.0,Fremantle,23.0,Ethan,Hughes
2015.0,Fremantle,23.0,Alex,Pearce
2015.0,Fremantle,23.0,Nick,Suban
2015.0,Fremantle,23.0,Brady,Grey
2015.0,Fremantle,23.0,Clancee,Pearce
2015.0,Fremantle,23.0,Lachie,Weller
2015.0,Fremantle,23.0,Michael,Barlow
2015.0,Fremantle,23.0,Zac,Clarke
2015.0,Fremantle,23.0,Hayden,Crozier
2015.0,Fremantle,23.0,Max,Duffy
2015.0,Fremantle,23.0,Matt,Taberner
2015.0,Fremantle,23.0,Ed,Langdon
2015.0,Fremantle,23.0,Jack,Hannath
2015.0,Fremantle,23.0,Matt,de Boer
2015.0,Fremantle,23.0,Connor,Blakely
2015.0,Fremantle,23.0,Garrick,Ibbotson
2015.0,Fremantle,23.0,Tommy,Sheridan
2015.0,Fremantle,23.0,Lachie,Neale
2015.0,Fremantle,23.0,Jacob,Ballard
2015.0,Hawthorn,23.0,Ben,Stratton
2015.0,Hawthorn,23.0,Brian,Lake
2015.0,Hawthorn,23.0,Josh,Gibson
2015.0,Hawthorn,23.0,Grant,Birchall
2015.0,Hawthorn,23.0,James,Frawley
2015.0,Hawthorn,23.0,Shaun,Burgoyne
2015.0,Hawthorn,23.0,Bradley,Hill
2015.0,Hawthorn,23.0,Sam,Mitchell
2015.0,Hawthorn,23.0,Isaac,Smith
2015.0,Hawthorn,23.0,James,Sicily
2015.0,Hawthorn,23.0,Jack,Gunston
2015.0,Hawthorn,23.0,Liam,Shiels
2015.0,Hawthorn,23.0,Matthew,Suckling
2015.0,Hawthorn,23.0,Jarryd,Roughead
2015.0,Hawthorn,23.0,Paul,Puopolo
2015.0,Hawthorn,23.0,Ben,McEvoy
2015.0,Hawthorn,23.0,Taylor,Duryea
2015.0,Hawthorn,23.0,Jordan,Lewis
2015.0,Hawthorn,23.0,David,Hale
2015.0,Hawthorn,23.0,Will,Langford
2015.0,Hawthorn,23.0,Daniel,Howe
2015.0,Hawthorn,23.0,Angus,Litherland
2015.0,Carlton,23.0,Zach,Tuohy
2015.0,Carlton,23.0,Michael,Jamison
2015.0,Carlton,23.0,Dylan,Buckley
2015.0,Carlton,23.0,David,Ellard
2015.0,Carlton,23.0,Matthew,Dick
2015.0,Carlton,23.0,Sam,Rowe
2015.0,Carlton,23.0,Kade,Simpson
2015.0,Carlton,23.0,Andrew,Carrazzo
2015.0,Carlton,23.0,Ed,Curnow
2015.0,Carlton,23.0,Blaine,Boekhorst
2015.0,Carlton,23.0,Andrejs,Everitt
2015.0,Carlton,23.0,Jason,Tutt
2015.0,Carlton,23.0,Troy,Menzel
2015.0,Carlton,23.0,Andrew,Walker
2015.0,Carlton,23.0,Matthew,Watson
2015.0,Carlton,23.0,Matthew,Kreuzer
2015.0,Carlton,23.0,Tom,Bell
2015.0,Carlton,23.0,Patrick,Cripps
2015.0,Carlton,23.0,Cameron,Wood
2015.0,Carlton,23.0,Mark,Whiley
2015.0,Carlton,23.0,Nick,Holman
2015.0,Carlton,23.0,Clem,Smith
2015.0,Sydney Swans,23.0,Jeremy,Laidler
2015.0,Sydney Swans,23.0,Ted,Richards
2015.0,Sydney Swans,23.0,Rhyce,Shaw
2015.0,Sydney Swans,23.0,Dane,Rampe
2015.0,Sydney Swans,23.0,Heath,Grundy
2015.0,Sydney Swans,23.0,Zak,Jones
2015.0,Sydney Swans,23.0,Dan,Hannebery
2015.0,Sydney Swans,23.0,Josh P.,Kennedy
2015.0,Sydney Swans,23.0,Harry,Cunningham
2015.0,Sydney Swans,23.0,Adam,Goodes
2015.0,Sydney Swans,23.0,Lance,Franklin
2015.0,Sydney Swans,23.0,Jake,Lloyd
2015.0,Sydney Swans,23.0,Sam,Reid
2015.0,Sydney Swans,23.0,Kurt,Tippett
2015.0,Sydney Swans,23.0,Isaac,Heeney
2015.0,Sydney Swans,23.0,Mike,Pyke
2015.0,Sydney Swans,23.0,Kieren,Jack
2015.0,Sydney Swans,23.0,Tom,Mitchell
2015.0,Sydney Swans,23.0,Gary,Rohan
2015.0,Sydney Swans,23.0,Dean,Towers
2015.0,Sydney Swans,23.0,Brandon,Jack
2015.0,Sydney Swans,23.0,Lewis,Jetta
2015.0,Gold Coast Suns,23.0,Sean,Lemmens
2015.0,Gold Coast Suns,23.0,Rory,Thompson
2015.0,Gold Coast Suns,23.0,Henry,Schade
2015.0,Gold Coast Suns,23.0,Nick,Malceski
2015.0,Gold Coast Suns,23.0,Steven,May
2015.0,Gold Coast Suns,23.0,Kade,Kolodjashnij
2015.0,Gold Coast Suns,23.0,Aaron,Hall
2015.0,Gold Coast Suns,23.0,Michael,Rischitelli
2015.0,Gold Coast Suns,23.0,Matt,Shaw
2015.0,Gold Coast Suns,23.0,Jack,Martin
2015.0,Gold Coast Suns,23.0,Tom J.,Lynch
2015.0,Gold Coast Suns,23.0,Brandon,Matera
2015.0,Gold Coast Suns,23.0,Charlie,Dixon
2015.0,Gold Coast Suns,23.0,Sam,Day
2015.0,Gold Coast Suns,23.0,Jarrod,Garlett
2015.0,Gold Coast Suns,23.0,Zac,Smith
2015.0,Gold Coast Suns,23.0,Jesse,Lonergan
2015.0,Gold Coast Suns,23.0,Touk,Miller
2015.0,Gold Coast Suns,23.0,Trent,McKenzie
2015.0,Gold Coast Suns,23.0,Danny,Stanley
2015.0,Gold Coast Suns,23.0,Greg,Broughton
2015.0,Gold Coast Suns,23.0,Luke,Russell
2015.0,West Coast Eagles,23.0,Brad,Sheppard
2015.0,West Coast Eagles,23.0,Jeremy,McGovern
2015.0,West Coast Eagles,23.0,Elliot,Yeo
2015.0,West Coast Eagles,23.0,Sam,Butler
2015.0,West Coast Eagles,23.0,Shannon,Hurn
2015.0,West Coast Eagles,23.0,Matt,Rosa
2015.0,West Coast Eagles,23.0,Jamie,Cripps
2015.0,West Coast Eagles,23.0,Matt,Priddis
2015.0,West Coast Eagles,23.0,Andrew,Gaff
2015.0,West Coast Eagles,23.0,Josh,Hill
2015.0,West Coast Eagles,23.0,Jack,Darling
2015.0,West Coast Eagles,23.0,Chris,Masten
2015.0,West Coast Eagles,23.0,Mark,LeCras
2015.0,West Coast Eagles,23.0,Josh J.,Kennedy
2015.0,West Coast Eagles,23.0,Sharrod,Wellingham
2015.0,West Coast Eagles,23.0,Nic,Naitanui
2015.0,West Coast Eagles,23.0,Mark,Hutchings
2015.0,West Coast Eagles,23.0,Luke,Shuey
2015.0,West Coast Eagles,23.0,Dom,Sheed
2015.0,West Coast Eagles,23.0,Callum,Sinclair
2015.0,West Coast Eagles,23.0,Jackson,Nelson
2015.0,West Coast Eagles,23.0,Xavier,Ellis
2015.0,St Kilda,23.0,Sean,Dempster
2015.0,St Kilda,23.0,Hugh,Goddard
2015.0,St Kilda,23.0,Sam,Fisher
2015.0,St Kilda,23.0,Sam,Gilbert
2015.0,St Kilda,23.0,Dylan,Roberton
2015.0,St Kilda,23.0,Jimmy,Webster
2015.0,St Kilda,23.0,Farren,Ray
2015.0,St Kilda,23.0,David,Armitage
2015.0,St Kilda,23.0,Jack,Newnes
2015.0,St Kilda,23.0,Leigh,Montagna
2015.0,St Kilda,23.0,Nick,Riewoldt
2015.0,St Kilda,23.0,Sebastian,Ross
2015.0,St Kilda,23.0,Maverick,Weller
2015.0,St Kilda,23.0,Josh,Bruce
2015.0,St Kilda,23.0,Jack,Lonie
2015.0,St Kilda,23.0,Jason,Holmes
2015.0,St Kilda,23.0,Jack,Steven
2015.0,St Kilda,23.0,Jarryn,Geary
2015.0,St Kilda,23.0,Shane,Savage
2015.0,St Kilda,23.0,Luke,Dunstan
2015.0,St Kilda,23.0,Brodie,Murdoch
2015.0,St Kilda,23.0,Jack,Sinclair
2015.0,Melbourne,23.0,Colin,Garland
2015.0,Melbourne,23.0,Lynden,Dunn
2015.0,Melbourne,23.0,Jeremy,Howe
2015.0,Melbourne,23.0,Daniel,Cross
2015.0,Melbourne,23.0,Tom,McDonald
2015.0,Melbourne,23.0,Christian,Salem
2015.0,Melbourne,23.0,Jack,Grimes
2015.0,Melbourne,23.0,Bernie,Vince
2015.0,Melbourne,23.0,Mitch,White
2015.0,Melbourne,23.0,James,Harmes
2015.0,Melbourne,23.0,Oscar,McDonald
2015.0,Melbourne,23.0,Billy,Stretch
2015.0,Melbourne,23.0,Jeff,Garlett
2015.0,Melbourne,23.0,Jesse,Hogan
2015.0,Melbourne,23.0,Jay,Kennedy Harris
2015.0,Melbourne,23.0,Max,Gawn
2015.0,Melbourne,23.0,Nathan,Jones
2015.0,Melbourne,23.0,Jack,Viney
2015.0,Melbourne,23.0,Angus,Brayshaw
2015.0,Melbourne,23.0,Ben,Newton
2015.0,Melbourne,23.0,Viv,Michie
2015.0,Melbourne,23.0,Alex,Neal-Bullen
2015.0,GWS Giants,23.0,Adam,Kennedy
2015.0,GWS Giants,23.0,Caleb,Marchbank
2015.0,GWS Giants,23.0,Zac,Williams
2015.0,GWS Giants,23.0,Lachie,Plowman
2015.0,GWS Giants,23.0,Aidan,Corr
2015.0,GWS Giants,23.0,Jacob,Townsend
2015.0,GWS Giants,23.0,Lachie,Whitfield
2015.0,GWS Giants,23.0,Adam,Treloar
2015.0,GWS Giants,23.0,Heath,Shaw
2015.0,GWS Giants,23.0,Devon,Smith
2015.0,GWS Giants,23.0,James,Stewart
2015.0,GWS Giants,23.0,Rhys,Palmer
2015.0,GWS Giants,23.0,Josh,Kelly
2015.0,GWS Giants,23.0,Jeremy,Cameron
2015.0,GWS Giants,23.0,Toby,Greene
2015.0,GWS Giants,23.0,Tom,Downie
2015.0,GWS Giants,23.0,Callan,Ward
2015.0,GWS Giants,23.0,Tomas,Bugg
2015.0,GWS Giants,23.0,Nathan,Wilson
2015.0,GWS Giants,23.0,Adam,Tomlinson
2015.0,GWS Giants,23.0,Cam,McCarthy
2015.0,GWS Giants,23.0,Jake,Barrett
2015.0,Collingwood,23.0,Tom,Langdon
2015.0,Collingwood,23.0,Nathan J.,Brown
2015.0,Collingwood,23.0,Jonathon,Marsh
2015.0,Collingwood,23.0,Brayden,Maynard
2015.0,Collingwood,23.0,Ben,Reid
2015.0,Collingwood,23.0,Adam,Oxley
2015.0,Collingwood,23.0,Jack,Crisp
2015.0,Collingwood,23.0,Taylor,Adams
2015.0,Collingwood,23.0,Steele,Sidebottom
2015.0,Collingwood,23.0,Travis,Varcoe
2015.0,Collingwood,23.0,Darcy,Moore
2015.0,Collingwood,23.0,Jarryd,Blair
2015.0,Collingwood,23.0,Alex,Fasolo
2015.0,Collingwood,23.0,Jesse,White
2015.0,Collingwood,23.0,Jamie,Elliott
2015.0,Collingwood,23.0,Brodie,Grundy
2015.0,Collingwood,23.0,Levi,Greenwood
2015.0,Collingwood,23.0,Scott,Pendlebury
2015.0,Collingwood,23.0,Ben,Kennedy
2015.0,Collingwood,23.0,Matthew,Scharenberg
2015.0,Collingwood,23.0,Jordan,De Goey
2015.0,Collingwood,23.0,Alan,Toovey
2015.0,Essendon,23.0,Orazio,Fantasia
2015.0,Essendon,23.0,Jake,Carlisle
2015.0,Essendon,23.0,Mark,Baguley
2015.0,Essendon,23.0,Brent,Stanton
2015.0,Essendon,23.0,Michael,Hurley
2015.0,Essendon,23.0,Jake,Melksham
2015.0,Essendon,23.0,Heath,Hocking
2015.0,Essendon,23.0,Dyson,Heppell
2015.0,Essendon,23.0,David,Zaharakis
2015.0,Essendon,23.0,Jackson,Merrett
2015.0,Essendon,23.0,Jayden,Laverde
2015.0,Essendon,23.0,Tayte,Pears
2015.0,Essendon,23.0,Conor,McKenna
2015.0,Essendon,23.0,Joe,Daniher
2015.0,Essendon,23.0,Cale,Hooker
2015.0,Essendon,23.0,Shaun,McKernan
2015.0,Essendon,23.0,Kyle,Langford
2015.0,Essendon,23.0,Brendon,Goddard
2015.0,Essendon,23.0,Elliott,Kavanagh
2015.0,Essendon,23.0,Martin,Gleeson
2015.0,Essendon,23.0,Ben,Howlett
2015.0,Essendon,23.0,Shaun,Edwards
2015.0,West Coast Eagles,24.0,Shannon,Hurn
2015.0,West Coast Eagles,24.0,Will,Schofield
2015.0,West Coast Eagles,24.0,Sharrod,Wellingham
2015.0,West Coast Eagles,24.0,Elliot,Yeo
2015.0,West Coast Eagles,24.0,Jeremy,McGovern
2015.0,West Coast Eagles,24.0,Sam,Butler
2015.0,West Coast Eagles,24.0,Brad,Sheppard
2015.0,West Coast Eagles,24.0,Matt,Rosa
2015.0,West Coast Eagles,24.0,Andrew,Gaff
2015.0,West Coast Eagles,24.0,Mark,Hutchings
2015.0,West Coast Eagles,24.0,Jack,Darling
2015.0,West Coast Eagles,24.0,Mark,LeCras
2015.0,West Coast Eagles,24.0,Josh,Hill
2015.0,West Coast Eagles,24.0,Josh J.,Kennedy
2015.0,West Coast Eagles,24.0,Jamie,Cripps
2015.0,West Coast Eagles,24.0,Nic,Naitanui
2015.0,West Coast Eagles,24.0,Scott,Selwood
2015.0,West Coast Eagles,24.0,Luke,Shuey
2015.0,West Coast Eagles,24.0,Dom,Sheed
2015.0,West Coast Eagles,24.0,Xavier,Ellis
2015.0,West Coast Eagles,24.0,Callum,Sinclair
2015.0,West Coast Eagles,24.0,Patrick,McGinnity
2015.0,Hawthorn,24.0,Ben,Stratton
2015.0,Hawthorn,24.0,Brian,Lake
2015.0,Hawthorn,24.0,Grant,Birchall
2015.0,Hawthorn,24.0,Liam,Shiels
2015.0,Hawthorn,24.0,Josh,Gibson
2015.0,Hawthorn,24.0,Shaun,Burgoyne
2015.0,Hawthorn,24.0,Isaac,Smith
2015.0,Hawthorn,24.0,Luke,Hodge
2015.0,Hawthorn,24.0,Bradley,Hill
2015.0,Hawthorn,24.0,Jack,Gunston
2015.0,Hawthorn,24.0,James,Frawley
2015.0,Hawthorn,24.0,Cyril,Rioli
2015.0,Hawthorn,24.0,Paul,Puopolo
2015.0,Hawthorn,24.0,Jarryd,Roughead
2015.0,Hawthorn,24.0,Luke,Breust
2015.0,Hawthorn,24.0,Ben,McEvoy
2015.0,Hawthorn,24.0,Sam,Mitchell
2015.0,Hawthorn,24.0,Jordan,Lewis
2015.0,Hawthorn,24.0,Matthew,Suckling
2015.0,Hawthorn,24.0,David,Hale
2015.0,Hawthorn,24.0,Will,Langford
2015.0,Hawthorn,24.0,Taylor,Duryea
2015.0,Fremantle,24.0,Lee,Spurr
2015.0,Fremantle,24.0,Michael,Johnson
2015.0,Fremantle,24.0,Zac,Dawson
2015.0,Fremantle,24.0,Stephen,Hill
2015.0,Fremantle,24.0,Garrick,Ibbotson
2015.0,Fremantle,24.0,Cameron,Sutcliffe
2015.0,Fremantle,24.0,Nick,Suban
2015.0,Fremantle,24.0,Matt,de Boer
2015.0,Fremantle,24.0,Tommy,Sheridan
2015.0,Fremantle,24.0,Michael,Barlow
2015.0,Fremantle,24.0,Matthew,Pavlich
2015.0,Fremantle,24.0,Tendai,Mzungu
2015.0,Fremantle,24.0,Zac,Clarke
2015.0,Fremantle,24.0,Chris,Mayne
2015.0,Fremantle,24.0,Michael,Walters
2015.0,Fremantle,24.0,Aaron,Sandilands
2015.0,Fremantle,24.0,David,Mundy
2015.0,Fremantle,24.0,Lachie,Neale
2015.0,Fremantle,24.0,Hayden,Ballantyne
2015.0,Fremantle,24.0,Danyle,Pearce
2015.0,Fremantle,24.0,Nat,Fyfe
2015.0,Fremantle,24.0,Clancee,Pearce
2015.0,Sydney Swans,24.0,Rhyce,Shaw
2015.0,Sydney Swans,24.0,Ted,Richards
2015.0,Sydney Swans,24.0,Dane,Rampe
2015.0,Sydney Swans,24.0,Ben,McGlynn
2015.0,Sydney Swans,24.0,Heath,Grundy
2015.0,Sydney Swans,24.0,Jeremy,Laidler
2015.0,Sydney Swans,24.0,Harry,Cunningham
2015.0,Sydney Swans,24.0,Tom,Mitchell
2015.0,Sydney Swans,24.0,Isaac,Heeney
2015.0,Sydney Swans,24.0,Jarrad,McVeigh
2015.0,Sydney Swans,24.0,Sam,Reid
2015.0,Sydney Swans,24.0,Jake,Lloyd
2015.0,Sydney Swans,24.0,Gary,Rohan
2015.0,Sydney Swans,24.0,Kurt,Tippett
2015.0,Sydney Swans,24.0,Adam,Goodes
2015.0,Sydney Swans,24.0,Mike,Pyke
2015.0,Sydney Swans,24.0,Josh P.,Kennedy
2015.0,Sydney Swans,24.0,Dan,Hannebery
2015.0,Sydney Swans,24.0,Dean,Towers
2015.0,Sydney Swans,24.0,Lewis,Jetta
2015.0,Sydney Swans,24.0,Brandon,Jack
2015.0,Sydney Swans,24.0,Zak,Jones
2015.0,Western Bulldogs,24.0,Joel,Hamling
2015.0,Western Bulldogs,24.0,Fletcher,Roberts
2015.0,Western Bulldogs,24.0,Dale,Morris
2015.0,Western Bulldogs,24.0,Robert,Murphy
2015.0,Western Bulldogs,24.0,Easton,Wood
2015.0,Western Bulldogs,24.0,Matthew,Boyd
2015.0,Western Bulldogs,24.0,Mitch,Honeychurch
2015.0,Western Bulldogs,24.0,Jack,Macrae
2015.0,Western Bulldogs,24.0,Stewart,Crameri
2015.0,Western Bulldogs,24.0,Luke,Dahlhaus
2015.0,Western Bulldogs,24.0,Jarrad,Grant
2015.0,Western Bulldogs,24.0,Tory,Dickson
2015.0,Western Bulldogs,24.0,Lachie,Hunter
2015.0,Western Bulldogs,24.0,Jake,Stringer
2015.0,Western Bulldogs,24.0,Liam,Picken
2015.0,Western Bulldogs,24.0,Will,Minson
2015.0,Western Bulldogs,24.0,Mitch,Wallis
2015.0,Western Bulldogs,24.0,Marcus,Bontempelli
2015.0,Western Bulldogs,24.0,Shane,Biggs
2015.0,Western Bulldogs,24.0,Jack,Redpath
2015.0,Western Bulldogs,24.0,Lin,Jong
2015.0,Western Bulldogs,24.0,Caleb,Daniel
2015.0,Adelaide Crows,24.0,Kyle,Hartigan
2015.0,Adelaide Crows,24.0,Daniel,Talia
2015.0,Adelaide Crows,24.0,Luke,Brown
2015.0,Adelaide Crows,24.0,Rory,Atkins
2015.0,Adelaide Crows,24.0,Kyle,Cheney
2015.0,Adelaide Crows,24.0,Rory,Laird
2015.0,Adelaide Crows,24.0,Ricky,Henderson
2015.0,Adelaide Crows,24.0,Patrick,Dangerfield
2015.0,Adelaide Crows,24.0,Brodie,Smith
2015.0,Adelaide Crows,24.0,Richard,Douglas
2015.0,Adelaide Crows,24.0,Taylor,Walker
2015.0,Adelaide Crows,24.0,Charlie,Cameron
2015.0,Adelaide Crows,24.0,Tom,Lynch
2015.0,Adelaide Crows,24.0,Josh,Jenkins
2015.0,Adelaide Crows,24.0,Eddie,Betts
2015.0,Adelaide Crows,24.0,Sam,Jacobs
2015.0,Adelaide Crows,24.0,Scott,Thompson
2015.0,Adelaide Crows,24.0,Rory,Sloane
2015.0,Adelaide Crows,24.0,Nathan,Van Berlo
2015.0,Adelaide Crows,24.0,Riley,Knight
2015.0,Adelaide Crows,24.0,Matt,Crouch
2015.0,Adelaide Crows,24.0,David,Mackay
2015.0,Richmond,24.0,Chris,Newman
2015.0,Richmond,24.0,Jake,Batchelor
2015.0,Richmond,24.0,Alex,Rance
2015.0,Richmond,24.0,Bachar,Houli
2015.0,Richmond,24.0,Nick,Vlastuin
2015.0,Richmond,24.0,Troy,Chaplin
2015.0,Richmond,24.0,Brandon,Ellis
2015.0,Richmond,24.0,Trent,Cotchin
2015.0,Richmond,24.0,Kamdyn,McIntosh
2015.0,Richmond,24.0,Dustin,Martin
2015.0,Richmond,24.0,Ben,Griffiths
2015.0,Richmond,24.0,Shane,Edwards
2015.0,Richmond,24.0,Jack,Riewoldt
2015.0,Richmond,24.0,Brett,Deledio
2015.0,Richmond,24.0,Ty,Vickery
2015.0,Richmond,24.0,Ivan,Maric
2015.0,Richmond,24.0,Anthony,Miles
2015.0,Richmond,24.0,Taylor,Hunt
2015.0,Richmond,24.0,Dylan,Grimes
2015.0,Richmond,24.0,Shaun,Grigg
2015.0,Richmond,24.0,Kane,Lambert
2015.0,Richmond,24.0,Reece,Conca
2015.0,North Melbourne,24.0,Michael,Firrito
2015.0,North Melbourne,24.0,Scott D.,Thompson
2015.0,North Melbourne,24.0,Shaun,Atley
2015.0,North Melbourne,24.0,Lachlan,Hansen
2015.0,North Melbourne,24.0,Robbie,Tarrant
2015.0,North Melbourne,24.0,Jamie,Macmillan
2015.0,North Melbourne,24.0,Sam,Wright
2015.0,North Melbourne,24.0,Jack,Ziebell
2015.0,North Melbourne,24.0,Ben,Jacobs
2015.0,North Melbourne,24.0,Shaun,Higgins
2015.0,North Melbourne,24.0,Drew,Petrie
2015.0,North Melbourne,24.0,Taylor,Garner
2015.0,North Melbourne,24.0,Robin,Nahas
2015.0,North Melbourne,24.0,Jarrad,Waite
2015.0,North Melbourne,24.0,Brent,Harvey
2015.0,North Melbourne,24.0,Todd,Goldstein
2015.0,North Melbourne,24.0,Andrew,Swallow
2015.0,North Melbourne,24.0,Sam,Gibson
2015.0,North Melbourne,24.0,Ben,Cunnington
2015.0,North Melbourne,24.0,Nick,Dal Santo
2015.0,North Melbourne,24.0,Ben,Brown
2015.0,North Melbourne,24.0,Lindsay,Thomas
2015.0,Hawthorn,25.0,Ben,Stratton
2015.0,Hawthorn,25.0,Brian,Lake
2015.0,Hawthorn,25.0,James,Frawley
2015.0,Hawthorn,25.0,Grant,Birchall
2015.0,Hawthorn,25.0,Josh,Gibson
2015.0,Hawthorn,25.0,Shaun,Burgoyne
2015.0,Hawthorn,25.0,Bradley,Hill
2015.0,Hawthorn,25.0,Sam,Mitchell
2015.0,Hawthorn,25.0,Liam,Shiels
2015.0,Hawthorn,25.0,Cyril,Rioli
2015.0,Hawthorn,25.0,Ryan,Schoenmakers
2015.0,Hawthorn,25.0,Isaac,Smith
2015.0,Hawthorn,25.0,Luke,Breust
2015.0,Hawthorn,25.0,Jarryd,Roughead
2015.0,Hawthorn,25.0,Paul,Puopolo
2015.0,Hawthorn,25.0,David,Hale
2015.0,Hawthorn,25.0,Luke,Hodge
2015.0,Hawthorn,25.0,Jordan,Lewis
2015.0,Hawthorn,25.0,Matthew,Suckling
2015.0,Hawthorn,25.0,Ben,McEvoy
2015.0,Hawthorn,25.0,Taylor,Duryea
2015.0,Hawthorn,25.0,Billy,Hartung
2015.0,Adelaide Crows,25.0,Kyle,Hartigan
2015.0,Adelaide Crows,25.0,Daniel,Talia
2015.0,Adelaide Crows,25.0,Rory,Laird
2015.0,Adelaide Crows,25.0,David,Mackay
2015.0,Adelaide Crows,25.0,Kyle,Cheney
2015.0,Adelaide Crows,25.0,Luke,Brown
2015.0,Adelaide Crows,25.0,Ricky,Henderson
2015.0,Adelaide Crows,25.0,Scott,Thompson
2015.0,Adelaide Crows,25.0,Brodie,Smith
2015.0,Adelaide Crows,25.0,Eddie,Betts
2015.0,Adelaide Crows,25.0,Taylor,Walker
2015.0,Adelaide Crows,25.0,Charlie,Cameron
2015.0,Adelaide Crows,25.0,Tom,Lynch
2015.0,Adelaide Crows,25.0,Josh,Jenkins
2015.0,Adelaide Crows,25.0,Richard,Douglas
2015.0,Adelaide Crows,25.0,Sam,Jacobs
2015.0,Adelaide Crows,25.0,Rory,Sloane
2015.0,Adelaide Crows,25.0,Patrick,Dangerfield
2015.0,Adelaide Crows,25.0,Nathan,Van Berlo
2015.0,Adelaide Crows,25.0,Riley,Knight
2015.0,Adelaide Crows,25.0,Matt,Crouch
